mean 100 episode reward,mean 100 episode reward per step,steps,% time spent exploring,episodes
-12.0,-0.165423089186333,179300,2,2265
-12.2,-0.16330052741169446,179400,2,2266
-12.3,-0.16412813283267777,179500,2,2267
-12.3,-0.16412813283267777,179600,2,2267
-12.7,-0.16321416598245192,179700,2,2268
-12.1,-0.1619034084206881,179800,2,2269
-12.0,-0.16165937614869214,179900,2,2270
-12.0,-0.16165937614869214,180000,2,2270
-12.2,-0.16238960747780584,180100,2,2271
-12.2,-0.16238960747780584,180200,2,2271
-11.8,-0.16473722714717653,180300,2,2276
-11.6,-0.16638631718481506,180400,2,2278
-11.5,-0.16900619756387733,180500,2,2280
-11.3,-0.16897161014866618,180600,2,2281
-11.3,-0.16897161014866618,180700,2,2281
-11.3,-0.16897161014866618,180800,2,2281
-11.8,-0.1684362856095702,180900,2,2282
-11.8,-0.1684362856095702,181000,2,2282
-11.9,-0.1674842540984763,181100,2,2284
-11.8,-0.16737698586211944,181200,2,2286
-11.9,-0.16828546380827475,181300,2,2287
-11.6,-0.16758005920931857,181400,2,2288
-11.6,-0.16758005920931857,181500,2,2288
-11.6,-0.16758005920931857,181600,2,2288
-11.7,-0.1677216893547786,181700,2,2289
-11.7,-0.1677216893547786,181800,2,2289
-11.7,-0.168456217310606,181900,2,2290
-11.7,-0.16890219413582097,182000,2,2291
-11.8,-0.16912974930416502,182100,2,2292
-11.6,-0.1691047271542418,182200,2,2293
-11.6,-0.1691047271542418,182300,2,2293
-11.7,-0.17209450534278514,182400,2,2295
-11.7,-0.17209450534278514,182500,2,2295
-11.7,-0.17222489938491795,182600,2,2296
-11.5,-0.17662739569084704,182700,2,2299
-11.6,-0.1802134468094678,182800,2,2301
-11.3,-0.18105835320068336,182900,2,2303
-11.3,-0.18084774563021677,183000,2,2305
-11.3,-0.1784783892039087,183100,2,2306
-11.4,-0.18004635221958787,183200,2,2308
-11.4,-0.18004635221958787,183300,2,2308
-11.4,-0.18004635221958787,183400,2,2308
-11.6,-0.18002719086744726,183500,2,2309
-11.6,-0.17930646983281012,183600,2,2310
-11.7,-0.17978223590648174,183700,2,2311
-11.7,-0.18058903709391128,183800,2,2313
-11.7,-0.176099668674537,183900,2,2314
-11.7,-0.17528606261150764,184000,2,2316
-11.8,-0.18397959231637767,184100,2,2321
-11.7,-0.18488564261551896,184200,2,2323
-11.7,-0.18603584661518086,184300,2,2325
-11.7,-0.18603584661518086,184400,2,2325
-11.7,-0.18603584661518086,184500,2,2325
-12.1,-0.18866208933733244,184600,2,2327
-12.1,-0.18722184155853305,184700,2,2329
-11.8,-0.18697229922896125,184800,2,2331
-11.6,-0.1901964031470115,184900,2,2333
-11.7,-0.18948523059123656,185000,2,2335
-11.7,-0.18948523059123656,185100,2,2335
-11.8,-0.18782082433894196,185200,2,2336
-11.8,-0.18782082433894196,185300,2,2336
-11.8,-0.187450020343032,185400,2,2338
-11.9,-0.18860076376011645,185500,2,2339
-11.9,-0.18860076376011645,185600,2,2339
-11.9,-0.18860076376011645,185700,2,2339
-12.0,-0.18823485716674526,185800,2,2340
-12.0,-0.18823485716674526,185900,2,2340
-12.0,-0.18823485716674526,186000,2,2340
-12.3,-0.1908565737689807,186100,2,2343
-12.3,-0.1908565737689807,186200,2,2343
-12.3,-0.1908565737689807,186300,2,2343
-12.4,-0.1904940908798101,186400,2,2344
-12.3,-0.19420011689676275,186500,2,2347
-12.1,-0.19713140251671668,186600,2,2350
-12.1,-0.19713140251671668,186700,2,2350
-12.1,-0.19810474928868146,186800,2,2352
-12.2,-0.1987918947315016,186900,2,2354
-11.9,-0.20049030566371465,187000,2,2356
-11.9,-0.19628583339696826,187100,2,2357
-11.8,-0.1967117101117719,187200,2,2361
-11.8,-0.1964990752333522,187300,2,2362
-11.7,-0.1957520836418316,187400,2,2364
-11.4,-0.19312034699218714,187500,2,2366
-11.4,-0.19312034699218714,187600,2,2366
-11.5,-0.19204078639595704,187700,2,2367
-11.2,-0.19145546570688243,187800,2,2368
-11.2,-0.19369146284579955,187900,2,2370
-11.2,-0.19369146284579955,188000,2,2370
-11.2,-0.19369146284579955,188100,2,2370
-11.0,-0.19564808107799628,188200,2,2372
-11.0,-0.19564808107799628,188300,2,2372
-11.0,-0.19564808107799628,188400,2,2372
-11.2,-0.19404330719380028,188500,2,2373
-11.3,-0.19717282443953668,188600,2,2375
-11.3,-0.19717282443953668,188700,2,2375
-11.3,-0.19717282443953668,188800,2,2375
-11.4,-0.19604396403991398,188900,2,2377
-11.6,-0.19649412579695003,189000,2,2378
-11.7,-0.19818339143874966,189100,2,2379
-11.7,-0.19818339143874966,189200,2,2379
-11.8,-0.19899148265530653,189300,2,2381
-11.3,-0.19769246045457237,189400,2,2382
-11.2,-0.2032335680337181,189500,2,2385
-11.2,-0.2032335680337181,189600,2,2385
-11.2,-0.2032335680337181,189700,2,2385
-11.3,-0.20124753510062432,189800,2,2386
-11.2,-0.2025763228121618,189900,2,2387
-11.2,-0.2025763228121618,190000,2,2387
-11.2,-0.2025763228121618,190100,2,2387
-11.6,-0.20391122406089005,190200,2,2388
-11.6,-0.20659577587926672,190300,2,2390
-11.5,-0.20732547500707466,190400,2,2391
-11.5,-0.20788949692139252,190500,2,2392
-11.5,-0.20788949692139252,190600,2,2392
-11.5,-0.20788949692139252,190700,2,2392
-11.7,-0.21062716147526472,190800,2,2394
-11.7,-0.2069398924256144,190900,2,2395
-11.7,-0.2069398924256144,191000,2,2395
-11.7,-0.2069398924256144,191100,2,2395
-12.3,-0.2086307232806848,191200,2,2396
-12.4,-0.2082791920350299,191300,2,2398
-12.3,-0.2060600179264415,191400,2,2400
-12.1,-0.20434272975494366,191500,2,2402
-12.2,-0.20325111591714923,191600,2,2403
-12.1,-0.20826209496410006,191700,2,2408
-11.9,-0.20856931022071465,191800,2,2409
-11.7,-0.20788277941316224,191900,2,2411
-11.7,-0.2065320953131994,192000,2,2413
-11.7,-0.2120016599212072,192100,2,2415
-11.6,-0.21010490917778324,192200,2,2418
-11.7,-0.20990856091243942,192300,2,2420
-11.8,-0.20954777497672475,192400,2,2422
-11.9,-0.2077199037046429,192500,2,2423
-11.8,-0.2081955517789243,192600,2,2425
-11.4,-0.20554762903261595,192700,2,2427
-11.4,-0.2061037373592001,192800,2,2429
-11.4,-0.2061037373592001,192900,2,2429
-11.5,-0.20839500743444014,193000,2,2431
-11.5,-0.20839500743444014,193100,2,2431
-11.4,-0.20490676454261827,193200,2,2434
-11.4,-0.20320309170403208,193300,2,2435
-11.4,-0.20396043362862412,193400,2,2436
-11.2,-0.20757891140195156,193500,2,2439
-11.2,-0.20757891140195156,193600,2,2439
-10.8,-0.2087936055310343,193700,2,2441
-10.8,-0.2083466380197926,193800,2,2443
-10.8,-0.20911705294943822,193900,2,2445
-10.8,-0.2084818626460871,194000,2,2446
-10.7,-0.2074361273308434,194100,2,2448
-11.0,-0.2085563508348918,194200,2,2450
-10.9,-0.210843213708893,194300,2,2451
-10.8,-0.20688368290008718,194400,2,2454
-10.9,-0.207391404940373,194500,2,2456
-10.9,-0.207391404940373,194600,2,2456
-10.9,-0.207391404940373,194700,2,2456
-11.2,-0.2074841421479777,194800,2,2457
-11.0,-0.20639779211550519,194900,2,2460
-10.9,-0.20896904978068104,195000,2,2462
-10.9,-0.20679397470755043,195100,2,2464
-10.8,-0.21691292063526194,195200,2,2469
-10.8,-0.22181002240456277,195300,2,2471
-10.6,-0.22382683643122053,195400,2,2473
-10.6,-0.22382683643122053,195500,2,2473
-10.6,-0.2194886827304751,195600,2,2474
-10.4,-0.2198622225997492,195700,2,2477
-9.9,-0.21969685931686278,195800,2,2480
-10.0,-0.2164881854351524,195900,2,2481
-10.0,-0.22000863348887723,196000,2,2484
-10.1,-0.2200268254387214,196100,2,2485
-10.0,-0.21788318522638472,196200,2,2487
-9.3,-0.21519683201857692,196300,2,2490
-9.3,-0.2145042602577707,196400,2,2491
-9.2,-0.21386324858461803,196500,2,2492
-8.9,-0.21150888231028125,196600,2,2494
-8.1,-0.2144775894110257,196700,2,2497
-8.1,-0.21602164557430217,196800,2,2499
-8.3,-0.21893478466307145,196900,2,2502
-8.2,-0.21819022186594597,197000,2,2503
-8.3,-0.21967269879138776,197100,2,2505
-8.3,-0.21967269879138776,197200,2,2505
-8.3,-0.21967269879138776,197300,2,2505
-8.8,-0.21678575835779929,197400,2,2508
-8.8,-0.22041881461933713,197500,2,2510
-8.8,-0.2237539503780795,197600,2,2512
-8.9,-0.2244695310645857,197700,2,2516
-8.8,-0.2275625801100776,197800,2,2519
-8.8,-0.22403780315808855,197900,2,2521
-8.8,-0.22403780315808855,198000,2,2521
-8.8,-0.22208358690609764,198100,2,2522
-8.8,-0.22208358690609764,198200,2,2522
-8.7,-0.22440031467003901,198300,2,2526
-8.7,-0.22440031467003901,198400,2,2526
-8.7,-0.22440031467003901,198500,2,2526
-8.8,-0.2242315378340788,198600,2,2527
-8.8,-0.22434481518249588,198700,2,2529
-8.7,-0.22443664096799043,198800,2,2530
-8.7,-0.22169836180583158,198900,2,2531
-8.7,-0.22169836180583158,199000,2,2531
-8.8,-0.2254800228898527,199100,2,2535
-8.7,-0.22643474048580095,199200,2,2536
-8.8,-0.225815225260804,199300,2,2538
-8.7,-0.22493841340974427,199400,2,2541
-8.7,-0.22493841340974427,199500,2,2541
-8.7,-0.22493841340974427,199600,2,2541
-9.6,-0.22497491044078832,199700,2,2542
-9.5,-0.22955656711826125,199800,2,2545
-9.6,-0.2324405202549682,199900,2,2548
-9.4,-0.23121654043184037,200000,2,2549
-9.3,-0.23291751523371926,200100,2,2553
-9.4,-0.23603029245791599,200200,2,2556
-9.1,-0.23859645789374376,200300,2,2558
-9.3,-0.23979394735660872,200400,2,2560
-9.3,-0.23993503895813328,200500,2,2563
-9.4,-0.24113252805524174,200600,2,2566
-9.4,-0.23820380616803544,200700,2,2567
-9.5,-0.23983407400076903,200800,2,2570
-9.5,-0.23725043357201173,200900,2,2571
-9.7,-0.23511202712528642,201000,2,2572
-9.9,-0.2380961760445835,201100,2,2574
-10.0,-0.24157496326383732,201200,2,2577
-10.0,-0.24253618669899832,201300,2,2578
-10.0,-0.24459645416285544,201400,2,2581
-10.0,-0.246218340169491,201500,2,2582
-10.0,-0.2454868765794902,201600,2,2584
-9.9,-0.24666757725293598,201700,2,2588
-9.9,-0.24666757725293598,201800,2,2588
-10.1,-0.24676652522392264,201900,2,2590
-10.0,-0.25115749963457323,202000,2,2595
-10.0,-0.25058636968737025,202100,2,2596
-10.0,-0.2503195876212607,202200,2,2599
-10.0,-0.2503195876212607,202300,2,2599
-10.0,-0.2503195876212607,202400,2,2599
-10.4,-0.2506510325452449,202500,2,2600
-10.5,-0.24986462326751305,202600,2,2602
-10.5,-0.24970091155369634,202700,2,2603
-10.4,-0.24962919914579745,202800,2,2604
-9.9,-0.24662023410287887,202900,2,2606
-10.0,-0.24341628656231765,203000,2,2608
-10.1,-0.24503391553818502,203100,2,2611
-10.1,-0.2468257238009176,203200,2,2614
-10.1,-0.2468257238009176,203300,2,2614
-10.1,-0.2468257238009176,203400,2,2614
-10.3,-0.24487902558150107,203500,2,2615
-10.3,-0.24219744922690312,203600,2,2617
-10.3,-0.24219744922690312,203700,2,2617
-10.4,-0.24028936998817801,203800,2,2620
-10.4,-0.24028936998817801,203900,2,2620
-10.5,-0.2392204169227478,204000,2,2622
-10.4,-0.23782439367205938,204100,2,2624
-10.3,-0.241833786254352,204200,2,2627
-10.3,-0.241833786254352,204300,2,2627
-10.6,-0.24439039155825712,204400,2,2630
-10.4,-0.2474752621996108,204500,2,2632
-10.4,-0.24623233372968872,204600,2,2633
-10.4,-0.24349450569748277,204700,2,2634
-10.4,-0.24168618958652385,204800,2,2636
-10.4,-0.24584476410197043,204900,2,2641
-9.7,-0.24460975270184754,205000,2,2642
-9.8,-0.24476991201693568,205100,2,2645
-9.7,-0.24657769364121201,205200,2,2649
-9.6,-0.24894342682448947,205300,2,2652
-9.6,-0.24894342682448947,205400,2,2652
-9.6,-0.24894342682448947,205500,2,2652
-9.5,-0.24845641062666668,205600,2,2655
-9.6,-0.25002487476273205,205700,2,2659
-9.5,-0.24879049162309166,205800,2,2661
-9.5,-0.24968659574290808,205900,2,2662
-9.6,-0.24844595339631137,206000,2,2663
-9.7,-0.25067987101745914,206100,2,2667
-9.4,-0.248244894708628,206200,2,2668
-9.4,-0.24394961877349183,206300,2,2670
-9.2,-0.2450144603129194,206400,2,2672
-9.0,-0.24173927722478303,206500,2,2674
-9.2,-0.2395547894049547,206600,2,2675
-9.2,-0.2369076268354447,206700,2,2677
-9.2,-0.2369076268354447,206800,2,2677
-9.2,-0.2369076268354447,206900,2,2677
-9.3,-0.23508749998835549,207000,2,2678
-9.3,-0.23717923986493117,207100,2,2680
-9.3,-0.23585941445065398,207200,2,2681
-9.3,-0.23680619300353795,207300,2,2686
-9.3,-0.2366480195867067,207400,2,2688
-9.1,-0.23866458158429524,207500,2,2691
-9.1,-0.2385802945030704,207600,2,2692
-9.1,-0.23599472544376301,207700,2,2693
-9.1,-0.2334086993826116,207800,2,2694
-9.1,-0.23104045232086812,207900,2,2695
-9.0,-0.2306105158456385,208000,2,2698
-8.6,-0.2351711009294518,208100,2,2701
-8.6,-0.23293988676799945,208200,2,2702
-8.6,-0.23302552311380503,208300,2,2703
-8.6,-0.23302552311380503,208400,2,2703
-8.6,-0.23666986926247852,208500,2,2707
-8.4,-0.23417743514271894,208600,2,2709
-8.4,-0.23099789530508005,208700,2,2710
-8.5,-0.22930683286765288,208800,2,2713
-8.5,-0.22640370391350925,208900,2,2714
-8.3,-0.2296575407297709,209000,2,2717
-8.2,-0.23044958190933745,209100,2,2718
-8.2,-0.23214993546133886,209200,2,2721
-8.2,-0.23214993546133886,209300,2,2721
-8.3,-0.23304067374611426,209400,2,2726
-8.4,-0.23351554762334828,209500,2,2727
-8.3,-0.23209871753975927,209600,2,2729
-8.3,-0.23748953763319502,209700,2,2733
-8.3,-0.23900763261604588,209800,2,2734
-8.3,-0.23900763261604588,209900,2,2734
-8.4,-0.23925211849816044,210000,2,2736
-8.4,-0.23917057879490727,210100,2,2738
-8.4,-0.2363253485615842,210200,2,2740
-8.2,-0.23623578865510136,210300,2,2744
-8.3,-0.23647645532019557,210400,2,2745
-8.3,-0.23399975410223603,210500,2,2747
-8.3,-0.23204777003399304,210600,2,2748
-8.3,-0.23204777003399304,210700,2,2748
-8.3,-0.23204777003399304,210800,2,2748
-9.0,-0.23087082289574115,210900,2,2749
-9.0,-0.23087082289574115,211000,2,2749
-9.0,-0.2294067142605341,211100,2,2753
-8.9,-0.22675464121191838,211200,2,2755
-8.9,-0.22354065154700145,211300,2,2757
-8.8,-0.21837471659004637,211400,2,2760
-8.8,-0.21763513150542754,211500,2,2761
-8.8,-0.2179441569133226,211600,2,2762
-8.7,-0.2181014617596055,211700,2,2764
-8.6,-0.21747368395737465,211800,2,2766
-8.7,-0.21838387019757263,211900,2,2769
-8.7,-0.2225368852674659,212000,2,2772
-8.7,-0.22266101218188722,212100,2,2773
-8.7,-0.22266101218188722,212200,2,2773
-8.5,-0.22352164519643306,212300,2,2777
-8.3,-0.2258388174938759,212400,2,2780
-8.3,-0.2251168379233022,212500,2,2782
-8.3,-0.22192094649875116,212600,2,2783
-8.3,-0.22192094649875116,212700,2,2783
-8.5,-0.21952731429817052,212800,2,2785
-8.5,-0.21728506667943503,212900,2,2786
-8.6,-0.21649719341243448,213000,2,2788
-8.6,-0.21891883265659368,213100,2,2790
-8.6,-0.21910783726565242,213200,2,2793
-8.8,-0.22155805943958135,213300,2,2794
-8.8,-0.2247283839686138,213400,2,2797
-8.9,-0.22432249247573008,213500,2,2799
-8.7,-0.21880865139966754,213600,2,2802
-8.5,-0.22504969612496262,213700,2,2805
-8.6,-0.22164441464344933,213800,2,2807
-8.6,-0.22164441464344933,213900,2,2807
-8.7,-0.22210629144597863,214000,2,2808
-8.7,-0.22210629144597863,214100,2,2808
-9.2,-0.22447629006834724,214200,2,2810
-9.2,-0.22447629006834724,214300,2,2810
-9.3,-0.2241742011854505,214400,2,2812
-9.3,-0.2225409525387039,214500,2,2813
-9.3,-0.2225409525387039,214600,2,2813
-9.5,-0.22240450658726463,214700,2,2814
-9.4,-0.2215402698742637,214800,2,2815
-9.4,-0.2215402698742637,214900,2,2815
-9.4,-0.21781129559601706,215000,2,2816
-9.4,-0.21725354240065772,215100,2,2818
-9.4,-0.21725354240065772,215200,2,2818
-9.5,-0.21497143524005274,215300,2,2820
-9.5,-0.21254234280306256,215400,2,2821
-9.3,-0.2108492154988155,215500,2,2822
-9.3,-0.2078329539114022,215600,2,2823
-9.3,-0.20610464410906398,215700,2,2826
-9.2,-0.20560801134580997,215800,2,2828
-9.4,-0.20680328690452712,215900,2,2830
-9.4,-0.20613605573422067,216000,2,2831
-9.6,-0.20489386380865354,216100,2,2834
-9.4,-0.20612032670855243,216200,2,2836
-9.5,-0.20504920521671655,216300,2,2838
-9.5,-0.20736217427290302,216400,2,2841
-9.6,-0.20460119079389036,216500,2,2842
-9.5,-0.20426183931898323,216600,2,2845
-9.7,-0.20573180804928287,216700,2,2846
-9.7,-0.20573180804928287,216800,2,2846
-9.7,-0.20573180804928287,216900,2,2846
-9.8,-0.20581159034451005,217000,2,2847
-9.2,-0.20549612157015823,217100,2,2849
-9.1,-0.20812066831814144,217200,2,2850
-9.3,-0.20729098587297176,217300,2,2852
-9.3,-0.20908518155984435,217400,2,2854
-9.3,-0.206625198269489,217500,2,2855
-9.6,-0.20841075168959866,217600,2,2856
-9.6,-0.20841075168959866,217700,2,2856
-9.7,-0.20697530549840784,217800,2,2857
-9.7,-0.20697530549840784,217900,2,2857
-9.7,-0.20832342665568448,218000,2,2860
-9.7,-0.2089249330489739,218100,2,2861
-9.7,-0.2078293071366292,218200,2,2863
-9.7,-0.20827700690639384,218300,2,2864
-9.8,-0.20602052607069873,218400,2,2865
-9.8,-0.20602052607069873,218500,2,2865
-9.9,-0.2041291831050554,218600,2,2866
-10.0,-0.20584963173608123,218700,2,2868
-9.9,-0.20409431229798652,218800,2,2869
-9.9,-0.20409431229798652,218900,2,2869
-9.9,-0.20409431229798652,219000,2,2869
-10.6,-0.20061081027012695,219100,2,2872
-10.6,-0.20061081027012695,219200,2,2872
-10.6,-0.20232523665714275,219300,2,2874
-10.8,-0.20198811514065868,219400,2,2876
-10.9,-0.20344562168153338,219500,2,2879
-10.9,-0.2010786898823708,219600,2,2880
-11.0,-0.2048476105066497,219700,2,2883
-11.0,-0.2048476105066497,219800,2,2883
-10.8,-0.2043786824043783,219900,2,2884
-10.8,-0.20930149733789988,220000,2,2888
-10.8,-0.20930149733789988,220100,2,2888
-10.8,-0.20859499575418852,220200,2,2891
-10.6,-0.21168870713262877,220300,2,2895
-10.6,-0.210979879134729,220400,2,2899
-10.6,-0.2102338572932222,220500,2,2900
-10.6,-0.2102338572932222,220600,2,2900
-10.7,-0.20949495473272994,220700,2,2902
-10.8,-0.2063925293987669,220800,2,2905
-10.6,-0.2057328179645296,220900,2,2907
-10.1,-0.20589374900225113,221000,2,2910
-10.2,-0.21245756427252854,221100,2,2913
-10.0,-0.21430494203668635,221200,2,2914
-10.0,-0.21639083796194378,221300,2,2916
-10.3,-0.2194102527521703,221400,2,2918
-10.1,-0.2231645750134051,221500,2,2921
-10.2,-0.22671932368551664,221600,2,2924
-10.3,-0.23188481396143615,221700,2,2927
-10.3,-0.23188481396143615,221800,2,2927
-10.3,-0.23188481396143615,221900,2,2927
-10.7,-0.23104484862403799,222000,2,2928
-10.4,-0.22736785597372328,222100,2,2930
-10.4,-0.22736785597372328,222200,2,2930
-10.3,-0.22657588162767447,222300,2,2932
-10.3,-0.22657588162767447,222400,2,2932
-10.3,-0.22657588162767447,222500,2,2932
-10.8,-0.22447538705518366,222600,2,2934
-10.8,-0.22455223496835092,222700,2,2935
-10.8,-0.22374157787719443,222800,2,2937
-10.8,-0.22374157787719443,222900,2,2937
-10.9,-0.22255644063499383,223000,2,2938
-10.9,-0.22255644063499383,223100,2,2938
-10.8,-0.21927055163962694,223200,2,2939
-10.8,-0.21675875152823004,223300,2,2941
-10.7,-0.2181295760761484,223400,2,2943
-10.7,-0.2167462754455431,223500,2,2944
-10.7,-0.21388850052328512,223600,2,2945
-10.6,-0.21270279977132847,223700,2,2946
-10.5,-0.21592605361927075,223800,2,2950
-10.5,-0.21592605361927075,223900,2,2950
-10.4,-0.2153445319450923,224000,2,2951
-10.5,-0.21394512643793362,224100,2,2952
-10.5,-0.21394512643793362,224200,2,2952
-10.6,-0.20942735019024675,224300,2,2954
-10.6,-0.20942735019024675,224400,2,2954
-11.0,-0.21059223660950369,224500,2,2955
-10.6,-0.21217234765184032,224600,2,2957
-10.6,-0.21434994944825092,224700,2,2958
-10.9,-0.2157499561858609,224800,2,2960
-10.9,-0.21892294427396702,224900,2,2962
-11.1,-0.2179823916434425,225000,2,2963
-11.1,-0.2179823916434425,225100,2,2963
-11.1,-0.2204900479053768,225200,2,2966
-11.1,-0.22180991815629486,225300,2,2969
-11.1,-0.22180991815629486,225400,2,2969
-10.3,-0.2220638573762106,225500,2,2973
-10.2,-0.21958562822889527,225600,2,2976
-10.1,-0.21916733296570737,225700,2,2978
-10.0,-0.219669357996533,225800,2,2981
-10.0,-0.219669357996533,225900,2,2981
-10.0,-0.219669357996533,226000,2,2981
-16.5,-0.24078852568503237,226100,2,2982
-16.5,-0.24266539199329937,226200,2,2984
-16.5,-0.24292362770730022,226300,2,2987
-16.5,-0.23981814935125328,226400,2,2990
-16.4,-0.2387685009609033,226500,2,2992
-16.5,-0.23707774536258566,226600,2,2993
-16.5,-0.23582057447265264,226700,2,2995
-16.5,-0.23582057447265264,226800,2,2995
-16.5,-0.23582057447265264,226900,2,2995
-16.7,-0.2315354818968356,227000,2,2997
-16.8,-0.23222618603282136,227100,2,2999
-16.8,-0.235465317249929,227200,2,3001
-16.7,-0.23796189692284883,227300,2,3005
-16.7,-0.2423444298658337,227400,2,3008
-16.8,-0.24100306482751552,227500,2,3010
-16.7,-0.23879699493180687,227600,2,3012
-16.4,-0.23776908638473748,227700,2,3016
-16.1,-0.23324535500380247,227800,2,3019
-16.1,-0.23465121620971405,227900,2,3022
-16.0,-0.23301816168344583,228000,2,3023
-15.9,-0.23247797850573393,228100,2,3026
-15.6,-0.23156582743394405,228200,2,3028
-15.6,-0.23156582743394405,228300,2,3028
-15.7,-0.23293579363675473,228400,2,3030
-15.6,-0.2326784301993785,228500,2,3031
-15.1,-0.2308478202173039,228600,2,3033
-15.1,-0.22915386336418486,228700,2,3035
-15.1,-0.2316600813122535,228800,2,3036
-15.1,-0.2316600813122535,228900,2,3036
-15.1,-0.229186661862136,229000,2,3037
-15.1,-0.229186661862136,229100,2,3037
-15.1,-0.2293585517023005,229200,2,3038
-15.1,-0.2293585517023005,229300,2,3038
-15.3,-0.2335159949655881,229400,2,3042
-15.2,-0.2359128469170244,229500,2,3045
-15.2,-0.24032218592330076,229600,2,3047
-15.1,-0.23930527855535186,229700,2,3051
-15.0,-0.24227870393651899,229800,2,3054
-14.6,-0.2403880864988863,229900,2,3056
