ep_rewmean,current_lr,time_elapsed,n_updates,fps,mean 100 episode reward,episodes,total timesteps,eplenmean,ent_coef_loss,qf2_loss,qf1_loss,ent_coef,entropy,value_loss,policy_loss
-459.52156663,0.0003,632,24874,39,-459.5,181,24974,174.79,-0.3981096,66.460075,66.32628,0.074025236,1.2053332,2.4792848,100.60901
-463.44307209,0.0003,633,24918,39,-463.4,182,25018,172.23,0.4643948,2224.8093,2206.6135,0.073807366,1.2559602,7.5171747,111.71074
-462.97018325000005,0.0003,641,25218,39,-463.0,183,25318,174.73,-0.6365473,18.78873,19.788784,0.075578965,1.4630394,8.310827,104.823586
-458.71480096999994,0.0003,648,25518,39,-458.7,184,25618,177.02,1.0350478,1340.7373,1333.1887,0.07388802,1.3633144,13.205662,116.79182
-458.95677296,0.0003,650,25623,39,-459.0,185,25723,175.98,-0.38357922,66.86782,68.01113,0.07330514,1.3315206,1.9738456,98.26905
-453.57901582,0.0003,658,25923,39,-453.6,186,26023,177.95,0.3442865,6.0683255,10.801542,0.076259,1.239113,7.7363777,108.526566
-449.34831276999995,0.0003,666,26223,39,-449.3,187,26323,180.47,-0.619221,2146.5208,2147.5972,0.076153696,1.1621332,24.558487,109.76047
-443.95276214000006,0.0003,673,26523,39,-444.0,188,26623,182.46,2.0061297,94.15135,107.24565,0.075341575,1.3443811,67.89909,111.87363
-444.2236406,0.0003,681,26823,39,-444.2,189,26923,182.46,0.08625823,9.209264,10.299616,0.07862892,1.3975985,34.863518,108.513054
-438.73083975000003,0.0003,688,27123,39,-438.7,190,27223,183.52,0.85569274,7.915681,10.892031,0.07765075,1.4012781,9.755375,99.94266
-438.37322527,0.0003,690,27192,39,-438.4,191,27292,182.57,0.11189851,737.5168,735.3149,0.07791954,1.5884426,5.959376,98.23271
-434.17242381999995,0.0003,697,27492,39,-434.2,192,27592,185.32,0.1435068,1308.4489,1305.553,0.07861955,1.2760384,4.875716,102.28021
-433.41315783999994,0.0003,705,27792,39,-433.4,193,27892,187.74,1.5163031,1963.0995,1961.0677,0.078488335,1.2354777,8.21636,108.72826
-440.01858964,0.0003,712,28092,39,-440.0,194,28192,187.74,-1.0232984,24.261408,22.949234,0.07984264,1.1471117,16.966057,108.86147
-438.78975275,0.0003,720,28392,39,-438.8,195,28492,188.03,3.6719236,35.385838,44.697723,0.08038703,1.4892977,69.81044,111.20147
-434.66107096,0.0003,727,28692,39,-434.7,196,28792,190.63,-0.2812541,6.053252,6.7706957,0.07839724,1.0768003,3.5687332,102.098404
-433.32443512000003,0.0003,735,28992,39,-433.3,197,29092,192.7,0.06345621,785.4788,779.85535,0.076323465,1.1915246,12.512685,106.71269
-433.01891816999995,0.0003,735,29018,39,-433.0,198,29118,191.92,-0.33250928,11.970652,16.095745,0.07583327,1.0160396,10.728373,110.01933
-431.1238928899999,0.0003,743,29318,39,-431.1,199,29418,191.92,-0.12621608,13.512188,17.424458,0.07388522,1.0603285,4.4255023,111.01429
-431.86058443999985,0.0003,750,29618,39,-431.9,200,29718,191.92,-1.3731589,1089.5203,1097.5159,0.068017,1.0602089,25.945385,105.9194
-433.86597173999996,0.0003,757,29918,39,-433.9,201,30018,194.16,-1.8362808,1847.7704,1861.9114,0.06424774,0.791665,3.3287961,97.58267
-428.79964142999995,0.0003,765,30218,39,-428.8,202,30318,196.78,0.28955618,15.405222,19.148144,0.0617716,0.8497288,2.1639059,105.030075
-426.72369920999995,0.0003,766,30283,39,-426.7,203,30383,194.44,0.0820823,1226.3607,1200.2412,0.06118555,0.83283025,3.419856,104.780136
-426.992779,0.0003,774,30583,39,-427.0,204,30683,194.44,-0.20714724,23.682564,17.48499,0.058910184,0.82133985,2.2169023,103.37021
-425.58509446999994,0.0003,781,30883,39,-425.6,205,30983,194.44,1.2803464,21.117584,25.905441,0.057181474,0.6842566,5.3434296,106.89041
-420.6019467799999,0.0003,788,31183,39,-420.6,206,31283,196.97,1.4158154,47.648422,43.06857,0.05685775,0.8573345,5.7675657,106.27739
-420.9108447899998,0.0003,791,31310,39,-420.9,207,31410,197.92,0.21868867,16.257078,19.753513,0.05691173,1.0392296,17.68672,104.07815
-421.0671498299999,0.0003,793,31419,39,-421.1,208,31519,197.65,-1.3414756,77.70911,74.9102,0.057907786,1.124095,12.2280445,105.236885
-416.2273897,0.0003,801,31719,39,-416.2,209,31819,199.77,-0.36601862,8.083445,5.757063,0.05550003,0.8218006,2.1914682,107.21306
-412.11019766000004,0.0003,808,32019,39,-412.1,210,32119,201.06,2.1991017,1344.3982,1317.826,0.054598667,0.8234617,16.751282,108.6037
-412.86562957,0.0003,816,32313,39,-412.9,211,32413,202.76,0.0822843,7.4148483,12.642932,0.05635692,1.0745568,3.553195,98.27911
-416.66078877,0.0003,818,32395,39,-416.7,212,32495,200.58,-0.59651107,25.8327,27.941635,0.056522124,0.8359916,14.712938,106.42079
-417.2524460000001,0.0003,824,32665,39,-417.3,213,32765,202.96,2.6389656,26.20248,32.520226,0.05745061,1.3354077,8.564999,103.79238
-420.67773348000003,0.0003,831,32923,39,-420.7,214,33023,204.65,-1.1513644,14.021021,5.077624,0.058962524,0.9836674,7.9822617,100.66772
-420.29237463000004,0.0003,835,33067,39,-420.3,215,33167,203.79,-1.3100698,6.452547,7.6092157,0.059410226,1.1427983,1.2032554,96.423225
-420.30029909000007,0.0003,837,33170,39,-420.3,216,33270,204.1,-0.3416794,7.979966,11.420674,0.06026202,0.84519845,10.533962,107.25039
-426.04716529999996,0.0003,840,33269,39,-426.0,217,33369,202.09,-1.4993412,191.83374,188.58057,0.0599208,0.7932515,19.36805,97.282
-420.9512365,0.0003,847,33569,39,-421.0,218,33669,204.47,-0.6067073,11.832714,12.210754,0.058329552,1.0273422,6.1222296,99.81076
-420.39998303999994,0.0003,851,33713,39,-420.4,219,33813,204.63,-0.20149067,16.931376,35.47141,0.05707397,0.8587627,9.308695,104.62047
-415.29489572,0.0003,858,34013,39,-415.3,220,34113,206.8,0.47254455,3337.275,3136.2373,0.055426415,0.5652343,11.846899,111.96837
-414.96898943,0.0003,866,34313,39,-415.0,221,34413,206.8,-0.48743057,22.753323,23.651642,0.055769388,0.8028556,4.844572,108.20732
-417.68624745,0.0003,874,34613,39,-417.7,222,34713,206.8,-1.7279947,1926.6678,1971.3796,0.05528936,0.96407855,2.0961607,98.79004
-421.7559997600001,0.0003,880,34876,39,-421.8,223,34976,208.88,1.2569053,125.83731,124.391716,0.0549326,0.7602814,3.3298001,107.2637
-422.27724950000004,0.0003,884,35025,39,-422.3,224,35125,209.97,-1.4007559,1240.1049,1217.2375,0.055041045,0.7181818,19.700512,98.22801
-421.9265082300001,0.0003,885,35054,39,-421.9,225,35154,209.06,1.0243473,14.903943,16.257755,0.054945856,0.8124753,21.370861,104.21312
-416.49176817000006,0.0003,893,35354,39,-416.5,226,35454,209.36,-1.7336271,13.927919,14.269757,0.05419548,0.6807376,1.4763287,95.899956
-415.68427526000005,0.0003,901,35654,39,-415.7,227,35754,209.36,0.24378364,29.373905,28.49435,0.053674266,0.7458934,5.4421244,100.72397
-416.22821386,0.0003,906,35856,39,-416.2,228,35956,210.52,-1.5204382,1112.133,1097.7062,0.05260393,0.6925156,15.822417,105.48143
-412.2080930399999,0.0003,913,36156,39,-412.2,229,36256,212.38,0.093873054,1511.2808,1505.915,0.052789513,0.74073434,3.2019498,102.271866
-411.94112911999997,0.0003,921,36456,39,-411.9,230,36556,212.38,-0.80593026,4.944144,7.0114317,0.05439085,0.9725804,22.324017,97.8542
-411.99078082999995,0.0003,922,36506,39,-412.0,231,36606,212.35,0.7816017,1556.1401,1517.7618,0.054574262,0.7500413,2.0396202,101.221985
-417.42309549999993,0.0003,924,36571,39,-417.4,232,36671,210.0,-0.93790364,3582.823,3624.7183,0.054822855,1.1653897,2.6277444,97.59787
-417.2658278799999,0.0003,931,36871,39,-417.3,233,36971,210.0,0.91218174,13.307387,9.670517,0.054604705,0.63127047,13.727457,102.581696
-412.1273149799999,0.0003,939,37171,39,-412.1,234,37271,212.65,-0.921222,72.867676,75.78959,0.055394683,0.98113745,20.709064,107.18315
-417.24648179999997,0.0003,943,37332,39,-417.2,235,37432,211.26,2.1367307,116.8269,113.13743,0.05642772,0.7393768,15.265685,104.10957
-411.90619885,0.0003,951,37632,39,-411.9,236,37732,212.39,1.6238096,10.28103,11.402239,0.05863597,0.61645246,13.698178,105.55954
-411.79423584999995,0.0003,953,37704,39,-411.8,237,37804,212.12,2.6734886,13.89548,16.750124,0.05906391,0.8534844,10.484762,102.39751
-415.57183201,0.0003,955,37803,39,-415.6,238,37903,210.11,1.0894982,107.79274,90.42961,0.05886653,0.91204774,19.22595,101.997215
-414.98144329999997,0.0003,963,38103,39,-415.0,239,38203,210.11,-1.8429251,11.357965,6.561339,0.057067126,0.9954903,4.1573687,94.21641
-415.36520914999994,0.0003,970,38403,39,-415.4,240,38503,210.11,0.9864681,46.67986,42.859146,0.0561069,0.45770752,9.718388,107.24572
-415.64801313000004,0.0003,978,38703,39,-415.6,241,38803,210.11,-0.51077473,79.11353,87.2999,0.05457187,0.63444906,1.3627765,99.16127
-416.23767211,0.0003,985,39003,39,-416.2,242,39103,210.11,0.6037477,6.4104424,11.126113,0.05472444,0.88596785,11.29435,103.36174
-410.74991835000003,0.0003,993,39303,39,-410.7,243,39403,212.52,-0.46670583,7.5579767,6.6124716,0.05380385,0.8375802,0.93603086,96.52453
-410.3325556,0.0003,994,39330,39,-410.3,244,39430,211.58,-0.28319407,583.5201,583.5818,0.053607047,0.63785136,17.614742,106.77129
-411.65255734,0.0003,998,39496,39,-411.7,245,39596,211.86,-0.35301033,1280.4851,1285.1211,0.053718317,0.679577,15.786258,100.93863
-406.14417592999996,0.0003,1006,39796,39,-406.1,246,39896,212.63,0.015424967,4.892678,6.276105,0.053363055,0.65476435,5.8083444,94.925064
-406.0701275799999,0.0003,1006,39820,39,-406.1,247,39920,212.47,-0.9943509,11.529002,9.696688,0.05315326,0.82143646,14.092989,103.45901
-410.0037969999999,0.0003,1014,40120,39,-410.0,248,40220,215.25,0.1790528,22.0069,23.111635,0.051129475,0.6566154,13.581255,96.93707
-405.36240824999993,0.0003,1022,40420,39,-405.4,249,40520,217.27,0.4630903,15.716884,15.845489,0.052529275,0.6314704,5.4685383,101.36075
-400.56161289000005,0.0003,1029,40720,39,-400.6,250,40820,219.88,0.5813949,102.9993,97.08149,0.05151022,0.3106137,4.516387,97.79352
-401.27473602,0.0003,1033,40860,39,-401.3,251,40960,220.67,-0.57894886,17.85785,24.751415,0.052178454,0.8701192,27.348492,99.77095
-397.94981629,0.0003,1041,41160,39,-397.9,252,41260,222.57,1.122601,109.68801,114.12146,0.05270685,0.6937971,5.522643,106.39533
-397.65444982,0.0003,1048,41460,39,-397.7,253,41560,222.57,-0.357126,14.815333,12.488485,0.052293018,0.67828166,3.9649506,103.2865
-392.59315654,0.0003,1057,41760,39,-392.6,254,41860,224.73,-0.10686129,4.2451763,4.013939,0.05100137,0.69034195,1.8999245,101.39
-392.5617465200001,0.0003,1057,41784,39,-392.6,255,41884,224.66,-0.824819,9.089237,10.097885,0.050954383,0.6671391,15.904749,104.878006
-387.37788655,0.0003,1065,42084,39,-387.4,256,42184,226.75,-1.0623236,37.71084,39.66103,0.04864101,0.7266172,3.7474985,99.66549
-381.9888620000001,0.0003,1073,42384,39,-382.0,257,42484,229.01,-0.38718084,14.655445,11.703873,0.048581265,0.555826,11.608862,107.52345
-387.072136,0.0003,1074,42439,39,-387.1,258,42539,226.56,-0.906222,94.388725,91.652374,0.04845771,0.3993043,9.958126,101.600235
-382.27217987000006,0.0003,1082,42739,39,-382.3,259,42839,229.31,0.28296664,12.052994,12.913927,0.048499826,0.72707886,7.1269283,98.44066
-377.0270620500001,0.0003,1090,43039,39,-377.0,260,43139,231.77,-0.79389095,36.51046,43.89151,0.047070112,0.7410166,7.3772917,100.20697
-376.93175052000015,0.0003,1097,43339,39,-376.9,261,43439,231.77,-0.33577764,45.405235,42.080605,0.047334816,0.73031974,6.707825,100.14584
-375.1528724700001,0.0003,1105,43639,39,-375.2,262,43739,231.77,-0.016096085,1149.6417,1098.1246,0.047734965,0.776561,11.323942,104.19015
-380.1840786200001,0.0003,1108,43762,39,-380.2,263,43862,230.0,1.5231797,112.35153,126.03442,0.048100892,0.387478,17.463148,108.79083
-388.4264155400001,0.0003,1116,44062,39,-388.4,264,44162,230.0,-1.2352039,488.01358,482.3047,0.048633415,0.99091756,16.147377,105.05112
-387.85707992999994,0.0003,1124,44362,39,-387.9,265,44462,230.0,-0.8402506,949.66656,936.97656,0.048435867,0.856855,15.874712,111.35419
-392.6913362300001,0.0003,1127,44465,39,-392.7,266,44565,228.03,0.8134613,5.5398803,5.164986,0.04818459,0.7488934,2.518322,97.91507
-397.11853603,0.0003,1128,44523,39,-397.1,267,44623,225.61,-1.1487411,15.294152,17.288977,0.04856548,0.8665312,6.0869503,106.78294
-395.33083856999997,0.0003,1136,44823,39,-395.3,268,44923,225.61,1.7117743,26.787348,23.85226,0.047785282,0.2409291,7.3091497,102.068436
-396.47769144,0.0003,1143,45123,39,-396.5,269,45223,225.61,1.6424483,24.238888,24.39114,0.048005432,0.7427215,10.630393,101.302124
-397.05159667999993,0.0003,1145,45167,39,-397.1,270,45267,225.48,2.044051,40.759735,38.386574,0.048301242,0.70041525,4.533241,107.174164
-398.9013234499999,0.0003,1149,45328,39,-398.9,271,45428,226.45,-1.0681784,270.6173,261.7223,0.04894831,0.76441073,3.131828,98.72021
-407.24833144999997,0.0003,1154,45561,39,-407.2,272,45661,225.78,2.0069618,16.42925,12.201731,0.04813711,0.36825317,13.368981,102.025894
-411.3496933299999,0.0003,1162,45861,39,-411.3,273,45961,225.78,2.110523,1053.5281,1048.0819,0.04942593,0.43199214,19.123093,99.05707
-411.09837547999996,0.0003,1164,45960,39,-411.1,274,46060,225.44,-0.96199995,89.390816,91.26406,0.049508154,0.7672607,13.94121,104.34637
-415.77189640999995,0.0003,1165,45991,39,-415.8,275,46091,222.75,-0.5951871,17.463411,19.165253,0.049290597,0.8004061,6.025492,96.570946
-415.5343052899999,0.0003,1172,46291,39,-415.5,276,46391,224.7,-0.32427236,546.0292,563.3272,0.050461054,0.85650957,14.187046,105.81313
-420.4238604899999,0.0003,1174,46393,39,-420.4,277,46493,222.72,0.11736834,5.1594477,9.519033,0.05024325,0.55907595,3.169823,97.59878
-420.39193865,0.0003,1176,46470,39,-420.4,278,46570,222.68,2.0254095,2076.4368,2088.749,0.050241705,0.62320226,12.819801,115.11688
-421.79423375,0.0003,1181,46655,39,-421.8,279,46755,223.81,-0.77147245,9.5286255,9.8227625,0.051499378,0.8753079,4.3355064,109.0785
-421.4965227100001,0.0003,1188,46955,39,-421.5,280,47055,223.81,0.6239463,8.854336,4.8902864,0.053142592,0.83855855,18.561874,102.59801
-424.1433014800001,0.0003,1191,47041,39,-424.1,281,47141,221.67,-0.5945529,25.133797,19.453793,0.052919332,0.619131,2.9375634,99.78627
-419.28894272,0.0003,1197,47341,39,-419.3,282,47441,224.23,0.8166156,7.8835096,6.0269027,0.051510528,0.66534615,4.4596767,96.38687
-419.86212676,0.0003,1198,47390,39,-419.9,283,47490,221.72,-0.5087998,512.6627,523.8235,0.05137708,0.8334802,9.956496,103.32876
-424.42936588,0.0003,1202,47517,39,-424.4,284,47617,219.99,0.39703107,24.805573,21.49162,0.05176347,0.6691246,3.8067777,104.857666
-418.23560989,0.0003,1210,47817,39,-418.2,285,47917,221.94,-1.3320572,32.192207,25.391878,0.050247204,0.62660354,4.8434386,104.36607
-423.50058077,0.0003,1211,47884,39,-423.5,286,47984,219.61,2.4568665,22.7337,32.518394,0.050057873,0.48235956,25.86483,107.532776
-422.61616183,0.0003,1219,48184,39,-422.6,287,48284,219.61,-2.1554317,5.8023777,4.1684566,0.048704024,0.9555404,2.6674292,99.15885
-427.6828918599999,0.0003,1221,48246,39,-427.7,288,48346,217.23,0.5025008,18.293753,8.873867,0.048397657,0.49479368,5.229703,104.14925
-431.24465346,0.0003,1229,48546,39,-431.2,289,48646,217.23,0.47887555,985.91504,1017.2041,0.048141837,0.66270745,11.4884815,110.18857
-430.95891788999995,0.0003,1237,48846,39,-431.0,290,48946,217.23,1.3188347,13.331615,13.437097,0.048709355,0.5671344,13.623756,109.48602
-432.85607348999997,0.0003,1245,49146,39,-432.9,291,49246,219.54,1.1689049,5.8612356,7.571143,0.048362557,0.4416504,11.189267,102.782845
-432.14211857000004,0.0003,1252,49446,39,-432.1,292,49546,219.54,-0.4854688,65.58507,76.189735,0.048537236,0.8838155,4.2407265,103.006134
-430.66960981000005,0.0003,1260,49746,39,-430.7,293,49846,219.54,0.31664774,972.258,992.97095,0.04904258,0.85176975,51.34249,107.56322
-435.11327252999996,0.0003,1267,49978,39,-435.1,294,50078,218.86,0.63947856,22.958586,17.70516,0.04898922,0.82480615,6.785136,103.84739
-436.18483514,0.0003,1270,50115,39,-436.2,295,50215,217.23,-0.6541594,21.586937,20.099072,0.04882155,0.9298824,17.085978,100.452255
-440.9900185699999,0.0003,1277,50367,39,-441.0,296,50467,216.75,1.2507721,27.383911,19.238087,0.04911706,0.73695874,6.8068385,106.57615
-444.23303504999996,0.0003,1283,50622,39,-444.2,297,50722,216.3,0.5299667,44.714508,40.84559,0.049298074,0.8869826,2.356439,106.55537
-445.69416981999996,0.0003,1290,50898,39,-445.7,298,50998,218.8,-2.704942,1758.2161,1775.9319,0.050381064,0.8814688,23.295076,105.91968
-450.78494138,0.0003,1291,50958,39,-450.8,299,51058,216.4,1.9742978,78.44717,64.46786,0.05016887,0.5838544,2.9480896,104.725464
-455.23771103,0.0003,1293,51044,39,-455.2,300,51144,214.26,2.158595,20.889986,24.561909,0.05009455,0.8670571,5.418944,107.22693
-453.3016738399999,0.0003,1295,51102,39,-453.3,301,51202,211.84,-0.1155664,1378.4956,1357.374,0.049870893,0.59913206,6.0987535,108.18208
-453.7613575499999,0.0003,1303,51402,39,-453.8,302,51502,211.84,-0.947402,13.832623,25.06924,0.05019307,0.6802002,7.4896145,108.685875
-448.48178480999997,0.0003,1310,51702,39,-448.5,303,51802,214.19,0.8604653,2022.1915,2033.2842,0.05021258,0.5272071,12.855497,114.65445
-449.69879047,0.0003,1318,52002,39,-449.7,304,52102,214.19,-1.2727401,6.412513,6.032465,0.050021317,1.091378,12.574592,101.01309
-455.34326253000006,0.0003,1324,52223,39,-455.3,305,52323,213.4,-1.7830889,1043.8881,1102.3969,0.049906984,0.86443615,4.835816,99.314735
-462.44850180000003,0.0003,1329,52413,39,-462.4,306,52513,212.3,-0.5309559,1767.4373,1811.8395,0.05094906,0.9032256,20.784899,103.676636
-463.23134924000004,0.0003,1336,52713,39,-463.2,307,52813,214.03,-0.90439,34.181175,39.837517,0.050508864,0.80255115,31.265364,105.56303
-460.5183451300001,0.0003,1343,53013,39,-460.5,308,53113,215.94,1.9104383,31.343092,29.451347,0.049146615,0.6720891,17.601442,107.85309
-460.16514458999995,0.0003,1351,53313,39,-460.2,309,53413,215.94,0.16934364,9.136565,10.728624,0.047377605,0.5278177,8.797194,111.263626
-464.9658929700001,0.0003,1356,53529,39,-465.0,310,53629,215.1,-2.0104594,15.988649,13.931286,0.04542473,0.26905546,3.9384623,103.57998
-464.78854663,0.0003,1363,53808,39,-464.8,311,53908,214.95,0.22102731,20.281887,31.070248,0.04515826,0.5196805,5.711087,105.9033
-464.78787929,0.0003,1365,53885,39,-464.8,312,53985,214.9,0.5159466,891.57135,894.6311,0.044982065,0.31695262,19.36023,110.434814
-468.766061,0.0003,1371,54131,39,-468.8,313,54231,214.66,-0.05281651,49.789482,51.30914,0.044926375,0.39116818,9.27462,107.88296
-465.18627531,0.0003,1372,54156,39,-465.2,314,54256,212.33,0.4917711,16.651531,19.55512,0.04505925,0.3300587,2.1764057,105.37116
-459.84205134999996,0.0003,1379,54456,39,-459.8,315,54556,213.89,-0.34292012,12.945297,10.382424,0.04613599,0.42532504,5.927606,105.4721
-459.9514548800001,0.0003,1382,54559,39,-460.0,316,54659,213.89,0.31967077,2.7798295,3.3164232,0.046246123,0.356731,2.556405,100.126785
-467.91141831,0.0003,1389,54859,39,-467.9,317,54959,215.9,0.8055326,8.547532,11.489572,0.046758525,0.373812,12.138689,111.00308
-467.68380968,0.0003,1397,55159,39,-467.7,318,55259,215.9,-2.3023143,5.762515,4.986987,0.04771148,0.765783,4.9855404,102.92461
-467.61999928,0.0003,1402,55333,39,-467.6,319,55433,216.2,-0.66058797,120.2104,123.4723,0.04723055,0.51607466,2.6463552,107.13246
-472.60900568000005,0.0003,1404,55402,39,-472.6,320,55502,213.89,0.01598525,251.02898,246.56313,0.047029156,0.8673974,5.7675023,111.544556
-478.90020087000005,0.0003,1409,55597,39,-478.9,321,55697,212.84,3.2393684,46.60285,48.974266,0.04642586,0.31258172,6.226001,112.21982
-481.51551702999996,0.0003,1412,55689,39,-481.5,322,55789,210.76,0.28347215,8.623053,9.471081,0.046803318,0.2608076,5.0421104,108.2929
-473.03950196000005,0.0003,1420,55989,39,-473.0,323,56089,211.13,-0.30343413,831.6192,809.2661,0.046688456,0.81054145,11.170427,108.05205
-472.49309925,0.0003,1421,56030,39,-472.5,324,56130,210.05,-0.46250653,46.108395,28.478199,0.04671981,0.27422428,24.16301,107.70519
-474.01706529999996,0.0003,1423,56117,39,-474.0,325,56217,210.63,1.141395,28.8879,25.005396,0.04666789,0.27865958,26.673275,113.24208
-479.23141237,0.0003,1424,56148,39,-479.2,326,56248,207.94,3.136794,33.111526,30.723442,0.04690864,0.48419005,21.331451,113.645096
-484.41132374999995,0.0003,1426,56227,39,-484.4,327,56327,205.73,-1.1497946,6.7279663,4.4087086,0.046914235,0.4831914,5.903907,103.68957
-486.4286220599999,0.0003,1430,56398,39,-486.4,328,56498,205.42,-0.18622023,129.45905,141.80862,0.04757541,0.60696775,15.395123,106.9936
-492.4101824299999,0.0003,1435,56557,39,-492.4,329,56657,204.01,-1.7042211,1810.3448,1859.4612,0.047378227,0.73230267,5.3547664,107.20032
-500.91586599999994,0.0003,1439,56727,39,-500.9,330,56827,202.71,-1.5326717,7.4442854,11.362521,0.047173776,0.71809417,3.3358784,101.75195
-501.8859621499999,0.0003,1443,56874,39,-501.9,331,56974,203.68,-0.5772046,20.292688,21.455894,0.04768005,0.51028955,1.9279914,102.85831
-502.24200799,0.0003,1451,57162,39,-502.2,332,57262,205.91,1.8141658,2358.9456,2320.088,0.04911734,0.5651455,19.295164,109.03589
-507.1963214899999,0.0003,1451,57200,39,-507.2,333,57300,203.29,0.012887761,10.093048,7.5067034,0.04939378,0.48433632,7.087804,103.27451
-512.7678142999999,0.0003,1452,57230,39,-512.8,334,57330,200.59,-2.5181124,1511.1046,1429.3834,0.0494742,0.9697617,12.982914,103.23593
-509.28806676999994,0.0003,1460,57530,39,-509.3,335,57630,201.98,-0.19783959,16.468851,19.364174,0.050922427,0.5354689,2.6363668,103.80785
-514.95877666,0.0003,1463,57641,39,-515.0,336,57741,200.09,2.371239,7.718276,5.6644535,0.051346187,0.1801017,5.764694,108.02604
-509.5177840100001,0.0003,1471,57941,39,-509.5,337,58041,202.37,0.9835712,54.48175,72.77438,0.054070454,0.34260815,7.531121,116.647156
-511.34716576000005,0.0003,1478,58241,39,-511.3,338,58341,204.38,-0.09233317,6.674039,10.742212,0.05450931,0.7370006,30.42494,105.46799
