# {"t_start": 1565715835.498142, "env_id": "highway-discrete-v0"} 
r,l,t
-604.753123,22,639.73374
-606.597943,18,640.115871
-627.729557,62,641.412409
-621.116324,59,642.654777
-610.571522,28,643.262534
-607.620867,20,643.685992
-618.071059,39,644.513582
-613.063842,45,645.481283
-602.052499,13,645.769102
-607.46207,18,646.155782
-603.296943,15,646.48164
-606.139085,17,646.864462
-619.192413,48,647.896
-626.687008,71,649.419247
-608.535919,29,650.032519
-627.995662,71,651.535504
-604.536721,13,651.823976
-622.851873,70,653.293721
-605.504188,13,653.582243
-604.458639,20,654.042316
-604.8823,14,654.37997
-619.915091,56,655.693458
-613.922844,43,656.696142
-638.270742,97,659.018034
-613.790709,58,660.367546
-679.880233,218,664.955521
-95.87715,300,671.25698
-605.470358,31,671.933267
-647.630164,169,675.629434
-609.52638,27,676.197293
-620.311448,56,677.382017
-604.577101,15,677.724308
-604.315161,16,678.090013
-608.90252,27,678.649328
-603.374318,12,678.912603
-603.124597,15,679.238048
-648.137147,109,681.452429
-608.117579,25,682.005449
-609.163808,28,682.632588
-603.102039,15,682.972386
-606.1167,19,683.395594
-610.552224,32,684.06178
-614.288887,41,684.940149
-604.31126,16,685.309855
-606.362803,17,685.686676
-605.705217,15,686.009288
-618.129907,44,686.934321
-604.853309,17,687.3214
-603.353487,16,687.680746
-606.721209,25,688.217752
-603.208602,13,688.502326
-618.86001,46,689.482928
-606.901595,18,689.882747
-615.687421,33,690.627831
-616.928163,54,691.797433
-624.105376,71,693.323448
-615.609379,43,694.248954
-607.161073,31,694.905747
-603.625733,13,695.188535
-643.894632,127,697.946883
-608.080172,49,698.987631
-626.565127,76,700.588374
-609.13905,27,701.150544
-613.793884,74,702.711251
-612.209047,37,703.475552
-605.104641,43,704.404975
-602.268441,15,704.742065
-612.89469,73,706.299992
-605.566602,22,706.794802
-613.758004,44,707.717788
-604.252021,45,708.692988
-602.658877,22,709.158792
-619.359439,56,710.347768
-614.936261,75,711.963179
-629.89026,111,714.362595
-615.602524,37,715.182943
-601.971277,16,715.525988
-612.521305,78,717.237255
-607.039647,25,717.796473
-603.053992,49,718.851955
-621.42753,80,720.593403
-623.709803,136,723.731633
-604.600391,17,724.131892
-612.010809,34,724.888222
-611.371591,53,726.017913
-619.293161,63,727.350597
-604.279275,15,727.66649
-602.608888,17,728.032352
-611.098323,39,728.883157
-608.404293,26,729.440211
-610.307631,34,730.185185
-630.317338,93,732.185084
-619.874894,66,733.596511
-604.029429,23,734.077296
-605.315355,15,734.416229
-612.174884,35,735.165689
-605.072799,15,735.491803
-608.958208,27,736.093551
-605.298069,16,736.441412
-602.244996,13,736.72994
-603.099648,14,737.040026
-610.926381,26,737.612888
-605.313535,18,737.995991
-603.780675,14,738.310749
-611.764365,29,738.942284
-604.975687,17,739.297662
-604.438026,21,739.75198
