n_updates,mean 100 episode reward,episodes,fps,total timesteps,time_elapsed,mean 100 episode reward per step,current_lr,entropy,value_loss,qf1_loss,policy_loss,qf2_loss,eplenmean,ent_coef,ep_rewmean,ent_coef_loss
465300,-303.4,2103,39,465400,11747,-1.8984928438760542,0.0003,1.1667411,6.945621,22.271465,117.744835,8.17327,261.48,0.042546693,-303.36027948000003,-1.0166521
465400,-298.0,2104,39,465500,11750,-1.794992548890492,0.0003,0.7058959,12.7954235,31.620798,123.02638,37.83087,263.9,0.042708676,-298.01871971,1.025998
465500,-298.0,2104,39,465600,11752,-1.794992548890492,0.0003,0.6738317,18.623846,21.369583,116.7175,21.670458,263.9,0.04279204,-298.01871971,-0.5099857
465600,-298.0,2104,39,465700,11755,-1.794992548890492,0.0003,1.0273423,7.3247776,6.055326,113.80054,11.914935,263.9,0.0429166,-298.01871971,-1.2434909
465700,-292.3,2105,39,465800,11758,-1.7331143094404715,0.0003,0.4019314,53.995323,63.45892,132.93237,79.434555,265.92,0.043100204,-292.34760400000005,1.618078
465800,-292.3,2105,39,465900,11760,-1.7331143094404715,0.0003,0.71029705,8.778065,10.275894,119.21861,31.112099,265.92,0.043091565,-292.34760400000005,0.8100846
465900,-292.3,2105,39,466000,11763,-1.7331143094404715,0.0003,0.70918024,9.153281,25.567596,122.04161,55.663,265.92,0.0426221,-292.34760400000005,-0.77245796
466000,-292.6,2106,39,466100,11765,-1.7340230809007267,0.0003,0.39585644,10.7481785,56.696068,136.0028,32.096703,265.92,0.042365737,-292.62023544,0.5035827
466100,-292.6,2106,39,466200,11768,-1.7340230809007267,0.0003,0.9026585,15.156922,15.422355,124.79616,23.574455,265.92,0.04254787,-292.62023544,-2.1979635
466200,-292.6,2106,39,466300,11771,-1.7340230809007267,0.0003,0.6783079,77.08899,1661.731,127.98479,1570.5326,265.92,0.042717606,-292.62023544,-0.12590435
466300,-290.7,2107,39,466400,11773,-1.7277479022064985,0.0003,0.68677396,7.0776567,316.5261,127.116356,699.8928,265.92,0.04281494,-290.73768183000004,-0.6850121
466400,-290.7,2107,39,466500,11776,-1.7277479022064985,0.0003,1.035146,9.733521,1183.3597,120.066124,1301.7771,265.92,0.042913813,-290.73768183000004,-3.0324955
466500,-290.7,2107,39,466600,11779,-1.7277479022064985,0.0003,0.42461643,31.595943,57.182335,134.6096,12.119722,265.92,0.04299603,-290.73768183000004,1.3884287
466600,-291.3,2108,39,466700,11781,-1.7296841666111527,0.0003,0.5576857,14.005724,31.664549,131.51076,24.821228,265.92,0.04355895,-291.31856114000004,1.1135042
466700,-291.3,2108,39,466800,11784,-1.7296841666111527,0.0003,0.91002345,237.21231,148.78836,138.01761,163.17682,265.92,0.044047292,-291.31856114000004,0.15384164
466800,-291.3,2108,39,466900,11786,-1.7296841666111527,0.0003,0.8802217,18.319992,169.02196,119.996826,63.446224,265.92,0.04400751,-291.31856114000004,-0.40069157
466900,-291.0,2109,39,467000,11789,-1.72856108625374,0.0003,0.502364,37.056667,217.05667,131.22272,218.18094,265.92,0.043868594,-290.98163703000006,1.5224875
467000,-291.0,2109,39,467100,11791,-1.72856108625374,0.0003,0.6230415,51.510017,29.579561,130.05368,18.689533,265.92,0.043938495,-290.98163703000006,0.32717073
467100,-291.0,2109,39,467200,11794,-1.72856108625374,0.0003,0.7025604,30.046421,221.55838,123.44342,192.83174,265.92,0.04376058,-290.98163703000006,-0.45467377
467200,-290.7,2110,39,467300,11796,-1.7276170873574097,0.0003,0.7668276,66.98882,82.114655,135.6219,61.381474,265.92,0.044085346,-290.69843736000007,-0.07566774
467300,-290.7,2110,39,467400,11799,-1.7276170873574097,0.0003,0.922444,6.522811,26.473743,119.181496,27.842548,265.92,0.04411382,-290.69843736000007,-2.628294
467400,-290.7,2110,39,467500,11801,-1.7276170873574097,0.0003,0.6988738,28.088997,111.39756,120.77965,107.010704,265.92,0.043876532,-290.69843736000007,-1.4889034
467500,-284.7,2111,39,467600,11804,-1.6942327651837568,0.0003,0.84884125,12.821784,130.62488,126.08548,121.98468,267.06,0.043531865,-284.72361437000006,0.0196414
467600,-284.7,2111,39,467700,11806,-1.6942327651837568,0.0003,0.68841755,67.21869,21.328583,133.36217,550.1924,267.06,0.04341144,-284.72361437000006,0.5401461
467700,-284.7,2111,39,467800,11809,-1.6942327651837568,0.0003,0.8654328,19.154547,24.14065,129.82912,24.535042,267.06,0.04321443,-284.72361437000006,1.28126
467800,-279.7,2112,39,467900,11811,-1.6469435485858088,0.0003,0.23035738,35.71204,398.75494,148.39688,426.6463,268.83,0.042880025,-279.68143632000005,1.9000422
467900,-279.7,2112,39,468000,11814,-1.6469435485858088,0.0003,0.6528008,10.509967,322.41336,129.86247,297.5903,268.83,0.042965926,-279.68143632000005,1.0242779
468000,-279.7,2112,39,468100,11816,-1.6469435485858088,0.0003,0.92322993,9.81624,236.27573,122.070816,234.78372,268.83,0.04300118,-279.68143632000005,-2.9640293
468100,-274.9,2113,39,468200,11819,-1.5938719250925746,0.0003,0.9757899,12.983079,187.25711,126.72204,193.60776,270.75,0.042920917,-274.93542753,-2.0177698
468200,-274.9,2113,39,468300,11821,-1.5938719250925746,0.0003,0.44168454,39.448097,47.93267,124.46076,25.920307,270.75,0.04280952,-274.93542753,0.8194027
468300,-274.9,2113,39,468400,11824,-1.5938719250925746,0.0003,0.8674091,25.022503,55.936134,130.6836,53.006298,270.75,0.04269094,-274.93542753,-1.120494
468400,-282.6,2114,39,468500,11827,-1.6238147969956254,0.0003,0.5360372,111.640045,55.0466,131.3089,48.90016,270.34,0.042573035,-282.5515946,0.5892688
468500,-282.6,2114,39,468600,11829,-1.6238147969956254,0.0003,0.50777686,128.46082,172.46869,131.90636,83.01373,270.34,0.042235296,-282.5515946,0.91520196
468600,-282.6,2114,39,468700,11831,-1.6238147969956254,0.0003,0.43487722,10.93607,10.244162,121.16643,4.183463,270.34,0.04238206,-282.5515946,0.07892978
468700,-282.2,2115,39,468800,11834,-1.6225245430608646,0.0003,0.5050617,25.054111,21.96012,120.62764,10.030404,270.34,0.042862915,-282.16451842,-0.9069022
468800,-287.7,2116,39,468900,11836,-1.6639684782087516,0.0003,0.7166196,56.31572,39.499252,124.46109,137.67706,268.79,0.043000646,-287.68957248,-1.1541075
468900,-287.7,2116,39,469000,11839,-1.6639684782087516,0.0003,0.816635,8.177029,24.756174,122.253876,32.675514,268.79,0.04301188,-287.68957248,-1.1352956
469000,-287.7,2116,39,469100,11842,-1.6639684782087516,0.0003,0.4766456,7.6660357,24.71465,121.663956,16.276968,268.79,0.04283473,-287.68957248,-0.27885056
469100,-287.8,2117,39,469200,11844,-1.6641702722371583,0.0003,0.77448595,15.073244,118.60277,129.09924,100.671486,268.79,0.042809427,-287.75011069,-0.3658042
469200,-292.8,2118,39,469300,11847,-1.7343301083187634,0.0003,0.5644858,71.2699,38.487637,126.901764,23.917305,266.64,0.04283958,-292.81922953,0.3540904
469300,-292.8,2119,39,469400,11850,-1.7547394091180613,0.0003,0.99485993,7.0315285,54.80621,124.96961,31.84206,265.88,0.04271619,-292.75111445000005,-1.5201555
469400,-292.8,2119,39,469500,11852,-1.7547394091180613,0.0003,1.302107,13.130787,106.29071,122.01586,102.28986,265.88,0.04219913,-292.75111445000005,-2.949741
469500,-292.8,2119,39,469600,11855,-1.7547394091180613,0.0003,0.88174915,11.867662,18.178917,125.798355,9.739676,265.88,0.041712336,-292.75111445000005,-1.0296367
469600,-292.8,2120,39,469700,11857,-1.7550327779982635,0.0003,0.48916346,28.417572,37.997498,123.61636,12.612506,265.88,0.04144929,-292.83912512,1.2931175
469700,-292.8,2120,39,469800,11860,-1.7550327779982635,0.0003,0.5240171,41.352303,35.775116,129.42957,35.205666,265.88,0.04136437,-292.83912512,0.20394683
469800,-292.8,2120,39,469900,11862,-1.7550327779982635,0.0003,0.6029221,47.244152,109.2712,138.68622,80.72316,265.88,0.041411407,-292.83912512,0.8503765
469900,-293.0,2121,39,470000,11865,-1.7519790713999996,0.0003,1.0227361,19.628922,44.87036,117.83455,47.31327,266.21,0.041071787,-293.04781289,-0.6863479
470000,-293.2,2122,39,470100,11867,-1.7406950692743373,0.0003,0.3331279,13.06884,19.352932,128.71472,21.864994,266.34,0.041158766,-293.18188693999997,0.8973838
470100,-293.2,2122,39,470200,11870,-1.7406950692743373,0.0003,0.643798,5.5693665,8.886538,122.50954,9.574833,266.34,0.04122033,-293.18188693999997,-0.9749394
470200,-293.2,2122,39,470300,11872,-1.7406950692743373,0.0003,0.5229238,12.244684,124.221886,133.81598,117.50888,266.34,0.041088026,-293.18188693999997,1.7521793
470300,-297.2,2123,39,470400,11875,-1.7539291872759972,0.0003,0.5326866,12.262971,41.61392,130.0047,24.803303,266.34,0.041156314,-297.15212237,0.78283125
470400,-297.2,2123,39,470500,11877,-1.7539291872759972,0.0003,0.9873816,39.666325,71.79747,123.755875,45.800148,266.34,0.040733337,-297.15212237,1.2282395
470500,-297.2,2123,39,470600,11880,-1.7539291872759972,0.0003,0.7145544,20.156698,280.5321,122.194214,309.90897,266.34,0.04074408,-297.15212237,0.025553793
470600,-292.3,2124,39,470700,11882,-1.703858029821041,0.0003,0.64681685,23.920631,1552.7701,126.66657,1704.9229,268.18,0.040724717,-292.31468677,0.5104476
470700,-292.3,2124,39,470800,11885,-1.703858029821041,0.0003,0.5619322,128.72292,158.07413,136.94934,136.49408,268.18,0.04071454,-292.31468677,0.7291239
470800,-292.3,2124,39,470900,11888,-1.703858029821041,0.0003,0.9440273,15.311068,9.724548,119.554756,13.604824,268.18,0.040980674,-292.31468677,-0.70669436
470900,-292.2,2125,39,471000,11890,-1.7035194820717205,0.0003,0.74641645,13.936251,145.89844,139.79391,99.929184,268.18,0.04097104,-292.21312244999996,1.6748993
471000,-292.2,2125,39,471100,11893,-1.7035194820717205,0.0003,0.92505157,28.124205,67.90965,125.85484,45.626663,268.18,0.040451866,-292.21312244999996,-0.8083953
471100,-292.2,2125,39,471200,11895,-1.7035194820717205,0.0003,0.9326116,16.0151,38.578056,124.88104,62.731644,268.18,0.04027006,-292.21312244999996,-3.485753
471200,-291.9,2126,39,471300,11898,-1.702366964715245,0.0003,0.88219994,30.518948,1914.0968,124.29341,1899.7856,268.18,0.03976241,-291.86736723999996,0.4044935
471300,-291.9,2126,39,471400,11900,-1.702366964715245,0.0003,0.6544014,53.876045,113.73396,126.253044,74.7042,268.18,0.039644748,-291.86736723999996,0.97061116
471400,-297.3,2127,39,471500,11903,-1.736585078682961,0.0003,1.0304906,33.268745,125.334595,126.395454,55.126217,266.91,0.039783776,-297.31454953,0.2409392
471500,-297.3,2127,39,471600,11905,-1.736585078682961,0.0003,0.95806724,8.236454,18.226149,120.05494,12.191357,266.91,0.039512735,-297.31454953,0.75273645
471600,-303.3,2128,39,471700,11908,-1.7694855161501026,0.0003,0.5879279,33.021652,37.914772,132.75133,24.969294,265.83,0.039515108,-303.34788202000004,1.2112408
471700,-303.3,2128,39,471800,11911,-1.7694855161501026,0.0003,0.61044323,19.384357,117.25514,121.762146,109.8906,265.83,0.03928339,-303.34788202000004,-0.9884294
471800,-303.3,2128,39,471900,11913,-1.7694855161501026,0.0003,0.38412458,52.656994,45.544716,128.94131,99.90295,265.83,0.03896713,-303.34788202000004,1.3595647
471900,-305.1,2129,39,472000,11916,-1.7752345062559403,0.0003,0.77855164,11.005595,17.016764,121.87616,8.123074,265.83,0.039265703,-305.07257905,1.1092782
472000,-305.1,2129,39,472100,11918,-1.7752345062559403,0.0003,0.7776908,63.96408,191.87372,134.21881,187.11336,265.83,0.03911251,-305.07257905,-0.7393862
472100,-305.1,2129,39,472200,11921,-1.7752345062559403,0.0003,0.9012541,12.009115,9.746043,120.43675,14.425386,265.83,0.03940013,-305.07257905,-1.805986
472200,-309.0,2130,39,472300,11924,-1.7883637793861886,0.0003,0.6197864,39.14965,27.681461,135.38382,43.061066,265.83,0.039782997,-309.01136099,1.102668
472300,-309.0,2130,39,472400,11926,-1.7883637793861886,0.0003,0.731548,5.0520225,227.78168,121.106705,182.45215,265.83,0.03995297,-309.01136099,0.1396063
472400,-309.0,2130,39,472500,11929,-1.7883637793861886,0.0003,0.71511775,25.825447,207.07214,119.309975,196.56534,265.83,0.039880473,-309.01136099,-0.43677384
472500,-313.9,2132,39,472600,11931,-1.8621462972157443,0.0003,0.3093989,13.569147,148.06198,130.0377,139.56541,263.64,0.039479796,-313.93744588,3.4726048
472600,-313.9,2132,39,472700,11934,-1.8621462972157443,0.0003,0.7478675,3.7164116,9.364782,118.372696,8.860352,263.64,0.03948344,-313.93744588,-0.6607506
472700,-313.9,2132,39,472800,11936,-1.8621462972157443,0.0003,0.69520736,7.0126452,114.17849,117.61036,25.527874,263.64,0.03991654,-313.93744588,-1.3215339
472800,-314.1,2133,39,472900,11939,-1.8626758812197288,0.0003,0.5543426,14.512827,8.937957,120.69473,16.767487,263.64,0.039882127,-314.09632108,-0.98496276
472900,-314.1,2133,39,473000,11942,-1.8626758812197288,0.0003,0.86047506,29.819723,76.835144,121.62966,65.81945,263.64,0.039759472,-314.09632108,1.4687707
473000,-314.1,2133,39,473100,11944,-1.8626758812197288,0.0003,0.8621387,4.7949295,102.4895,119.0016,100.523315,263.64,0.03964372,-314.09632108,-2.754295
473100,-314.3,2134,39,473200,11947,-1.8633752790181084,0.0003,0.7735109,3.5413656,12.745365,127.22037,13.396701,263.64,0.03925331,-314.30614042,0.24145424
473200,-314.3,2134,39,473300,11949,-1.8633752790181084,0.0003,1.0349165,3.0700421,12.253476,114.75717,12.39509,263.64,0.03904656,-314.30614042,-3.4602509
473300,-314.3,2134,39,473400,11952,-1.8633752790181084,0.0003,0.75403994,6.3935833,18.758923,122.78743,5.6377907,263.64,0.038983826,-314.30614042,0.30364257
473400,-308.8,2135,39,473500,11955,-1.8379234102977557,0.0003,0.75194037,18.529259,127.58154,126.578766,105.267235,264.39,0.03902347,-308.84020270999997,1.6426132
473500,-308.8,2135,39,473600,11957,-1.8379234102977557,0.0003,0.9881866,12.267406,128.50824,125.164536,128.82837,264.39,0.038910136,-308.84020270999997,-0.45022646
473600,-308.8,2135,39,473700,11960,-1.8379234102977557,0.0003,0.87872225,25.103638,26.246748,123.64161,13.042234,264.39,0.03882268,-308.84020270999997,-2.4639099
473700,-313.1,2136,39,473800,11962,-1.8519806924420834,0.0003,0.67185044,9.911116,12.550297,119.04742,13.132046,264.39,0.0386682,-313.05738734,-1.223444
473800,-313.1,2136,39,473900,11965,-1.8519806924420834,0.0003,0.8791653,28.140387,6.8372383,127.6792,17.011114,264.39,0.038365744,-313.05738734,-1.4391245
473900,-313.1,2136,39,474000,11967,-1.8519806924420834,0.0003,0.71404475,32.20552,68.0094,121.178505,59.608788,264.39,0.038347196,-313.05738734,-0.18093094
474000,-307.7,2137,39,474100,11970,-1.8155233647072668,0.0003,0.7114438,11.911718,153.07289,131.30917,145.01318,265.77,0.038092755,-307.68235654,0.7411671
474100,-307.7,2137,39,474200,11972,-1.8155233647072668,0.0003,0.7757759,85.06771,50.495846,122.53455,115.39822,265.77,0.037526097,-307.68235654,-1.9372971
474200,-307.7,2137,39,474300,11975,-1.8155233647072668,0.0003,0.7258253,4.829313,34.807407,125.153435,28.3324,265.77,0.0369574,-307.68235654,-0.5831145
474300,-308.9,2138,39,474400,11977,-1.7854510474746852,0.0003,1.0674744,12.877207,299.80576,126.884384,400.90295,267.06,0.036668528,-308.86266281,-2.5115137
474400,-308.9,2138,39,474500,11980,-1.7854510474746852,0.0003,0.7041482,23.18787,18.945866,138.05981,14.150666,267.06,0.036276415,-308.86266281,0.27030963
474500,-308.9,2138,39,474600,11982,-1.7854510474746852,0.0003,0.5611677,11.462515,107.36387,126.74947,103.0349,267.06,0.03610162,-308.86266281,-1.0531242
474600,-308.8,2139,39,474700,11985,-1.7852014085111945,0.0003,0.7199607,15.711408,15.413074,126.02577,22.558111,267.06,0.03573442,-308.78777112000006,-1.1378579
474700,-308.8,2139,39,474800,11987,-1.7852014085111945,0.0003,0.55895233,8.401018,17.286114,121.84604,40.865215,267.06,0.035284694,-308.78777112000006,0.20381325
474800,-308.8,2139,39,474900,11990,-1.7852014085111945,0.0003,0.88741225,16.782349,73.20253,123.786835,162.37735,267.06,0.034981064,-308.78777112000006,0.009105369
474900,-309.3,2140,39,475000,11992,-1.7868966162257323,0.0003,0.7921751,13.410694,42.00524,122.08441,34.502586,267.06,0.034752317,-309.29633344000007,-1.2942904
475000,-309.3,2140,39,475100,11995,-1.7868966162257323,0.0003,0.7411953,33.79573,102.553,118.07977,100.911316,267.06,0.03420245,-309.29633344000007,-1.2148225
475100,-315.2,2141,39,475200,11997,-1.8094278723736275,0.0003,0.6114783,2.900438,3.4434557,122.29252,2.883788,266.73,0.033921085,-315.2118071400001,-0.34437132
475200,-315.2,2141,39,475300,12000,-1.8094278723736275,0.0003,0.78629464,20.774265,80.93127,123.23194,87.98595,266.73,0.03354768,-315.2118071400001,-0.633872
475300,-320.5,2142,39,475400,12002,-1.854138512852055,0.0003,1.077881,3.9563413,6.3435097,119.085175,6.006778,265.05,0.03315616,-320.50469357000003,-0.36123943
475400,-320.5,2142,39,475500,12005,-1.854138512852055,0.0003,0.64007616,6.87518,29.367456,129.20103,30.189646,265.05,0.032726552,-320.50469357000003,-0.82096136
475500,-327.5,2143,39,475600,12007,-1.8817991631539557,0.0003,0.59782004,4.923596,373.8702,116.00108,377.65677,264.64,0.032586988,-327.5497824,-2.4666424
475600,-327.5,2143,39,475700,12010,-1.8817991631539557,0.0003,0.5676819,4.505915,7.0932894,117.40172,6.661522,264.64,0.03225423,-327.5497824,-1.0308988
475700,-327.5,2143,39,475800,12013,-1.8817991631539557,0.0003,0.6732421,8.584393,155.438,124.037964,116.16927,264.64,0.03210005,-327.5497824,-1.3174517
475800,-327.9,2144,39,475900,12015,-1.8830078364453604,0.0003,0.90792507,10.707282,108.370255,119.66823,37.48592,264.64,0.03173407,-327.91238439,-3.6169565
475900,-327.9,2144,39,476000,12018,-1.8830078364453604,0.0003,0.24956304,5.7873497,25.09203,124.06759,19.401508,264.64,0.03130051,-327.91238439,0.36449528
476000,-331.9,2145,39,476100,12020,-1.9037927998322903,0.0003,0.43069208,11.508472,24.451405,122.41873,37.25423,263.9,0.031096146,-331.94644739,0.35669872
476100,-331.9,2145,39,476200,12023,-1.9037927998322903,0.0003,0.8292078,7.791848,22.10648,120.6319,11.091844,263.9,0.031156426,-331.94644739,-2.5014238
476200,-337.6,2146,39,476300,12025,-1.9413975307178122,0.0003,0.7748317,9.43421,11.521149,120.07518,8.017942,262.52,0.03101952,-337.55914724,-1.9910576
476300,-337.6,2146,39,476400,12028,-1.9413975307178122,0.0003,0.32301822,5.2313347,6.8079443,117.69007,9.149747,262.52,0.030899301,-337.55914724,-0.60761154
476400,-337.6,2146,39,476500,12031,-1.9413975307178122,0.0003,0.291005,221.6326,395.49258,125.20624,349.93747,262.52,0.031126698,-337.55914724,1.4939822
476500,-337.3,2147,39,476600,12033,-1.9406031539556008,0.0003,0.8815121,29.637814,124.61413,123.56939,117.152435,262.52,0.03085959,-337.32083421000004,0.41487217
476600,-337.3,2147,39,476700,12036,-1.9406031539556008,0.0003,0.3996976,5.2297373,14.445549,122.267105,16.353447,262.52,0.030652277,-337.32083421000004,-0.21530402
476700,-337.3,2147,39,476800,12038,-1.9406031539556008,0.0003,0.48644176,18.73209,12.565,117.07841,19.699734,262.52,0.03067233,-337.32083421000004,-2.2959542
476800,-337.5,2148,39,476900,12041,-1.9413489752838133,0.0003,0.7226658,10.104815,476.75143,127.9925,344.6276,262.52,0.030514793,-337.54458061,-0.98911357
476900,-337.5,2148,39,477000,12043,-1.9413489752838133,0.0003,0.48064405,9.988043,15.593273,116.68439,12.634789,262.52,0.030278502,-337.54458061,-0.44913793
477000,-337.5,2148,39,477100,12046,-1.9413489752838133,0.0003,0.87493354,5.6138563,8.731351,122.23779,8.018872,262.52,0.03037996,-337.54458061,-1.3971751
477100,-337.5,2149,39,477200,12048,-1.9410805555536468,0.0003,0.27265376,12.072433,37.611748,124.37399,17.337479,262.52,0.030418627,-337.46405469000007,0.34498686
477200,-337.5,2149,39,477300,12051,-1.9410805555536468,0.0003,0.8952042,14.718471,30.516712,121.62813,10.697866,262.52,0.030681275,-337.46405469000007,-2.1702392
477300,-337.5,2149,39,477400,12053,-1.9410805555536468,0.0003,-0.010122828,28.94992,39.89302,140.66272,37.988457,262.52,0.030708332,-337.46405469000007,2.3682137
477400,-331.8,2150,39,477500,12056,-1.9022363047696758,0.0003,0.5361336,28.149506,21.852001,124.42518,27.94785,263.95,0.030625995,-331.7930578200001,1.9140606
477500,-337.8,2151,39,477600,12059,-1.9646754613692445,0.0003,0.48995757,4.9497676,115.36801,121.408356,98.98323,262.05,0.030791042,-337.75886025,-0.512162
