mean 100 episode reward,episodes,% time spent exploring,steps,mean 100 episode reward per step
48.9,2820,2,447300,0.29332316987645174
48.9,2820,2,447400,0.29332316987645174
49.3,2821,2,447500,0.29347686042257415
48.5,2823,2,447600,0.2906807673607358
48.5,2823,2,447700,0.2906807673607358
48.5,2824,2,447800,0.2907085797162648
48.5,2824,2,447900,0.2907085797162648
47.7,2826,2,448000,0.28935862925013933
47.2,2827,2,448100,0.2880796060674481
46.6,2828,2,448200,0.2870420896010787
46.6,2828,2,448300,0.2870420896010787
47.2,2829,2,448400,0.28965649104078506
47.1,2830,2,448500,0.28917392542651343
46.5,2831,2,448600,0.28721673426739874
46.5,2831,2,448700,0.28721673426739874
46.5,2832,2,448800,0.28725188925583056
46.5,2832,2,448900,0.28725188925583056
47.0,2833,2,449000,0.28826536717518814
47.0,2833,2,449100,0.28826536717518814
47.0,2834,2,449200,0.28818657117427654
47.0,2834,2,449300,0.28818657117427654
47.0,2835,2,449400,0.28823823318024105
47.2,2836,2,449500,0.2894255976112627
47.2,2836,2,449600,0.2894255976112627
47.2,2837,2,449700,0.2893630864595387
46.7,2838,2,449800,0.2885472200253345
46.4,2839,2,449900,0.2881196461422508
46.4,2839,2,450000,0.2881196461422508
46.4,2840,2,450100,0.2883338636984646
46.4,2840,2,450200,0.2883338636984646
46.3,2841,2,450300,0.2879070471607825
46.3,2841,2,450400,0.2879070471607825
46.2,2842,2,450500,0.28711648064816964
46.2,2842,2,450600,0.28711648064816964
46.2,2843,2,450700,0.2871125284706548
46.5,2844,2,450800,0.2879151669893305
46.5,2844,2,450900,0.2879151669893305
47.0,2845,2,451000,0.28881892037029816
47.0,2845,2,451100,0.28881892037029816
47.0,2846,2,451200,0.2891437643236005
47.0,2846,2,451300,0.2891437643236005
47.0,2847,2,451400,0.2891223555409424
47.0,2847,2,451500,0.2891223555409424
47.0,2848,2,451600,0.28909856206910267
47.0,2848,2,451700,0.28909856206910267
47.3,2849,2,451800,0.28912116038213775
47.3,2849,2,451900,0.28912116038213775
47.3,2850,2,452000,0.28913178748621304
47.4,2851,2,452100,0.28928556401348915
47.4,2851,2,452200,0.28928556401348915
47.3,2852,2,452300,0.2891930062542201
47.3,2852,2,452400,0.2891930062542201
47.2,2853,2,452500,0.28864488566566016
47.2,2853,2,452600,0.28864488566566016
47.7,2854,2,452700,0.28963644696139307
47.7,2854,2,452800,0.28963644696139307
47.5,2855,2,452900,0.28883978096975804
47.5,2855,2,453000,0.28883978096975804
47.5,2856,2,453100,0.2887251851771042
47.5,2856,2,453200,0.2887251851771042
47.2,2857,2,453300,0.28695385966103965
47.2,2857,2,453400,0.28695385966103965
46.6,2859,2,453500,0.28532471540061566
46.6,2859,2,453600,0.28532471540061566
46.6,2860,2,453700,0.2853842039299625
46.6,2860,2,453800,0.2853842039299625
46.6,2861,2,453900,0.2853478306983416
46.6,2861,2,454000,0.2853478306983416
46.6,2862,2,454100,0.28538248477816375
46.6,2862,2,454200,0.28538248477816375
46.5,2863,2,454300,0.28458174452663215
46.3,2864,2,454400,0.2848751711060064
46.3,2864,2,454500,0.2848751711060064
46.6,2865,2,454600,0.2854057876486934
46.6,2865,2,454700,0.2854057876486934
46.7,2866,2,454800,0.2854117501255819
46.2,2867,2,454900,0.28419010341757894
45.1,2869,2,455000,0.28030781954945677
45.1,2869,2,455100,0.28030781954945677
45.5,2870,2,455200,0.28111916321843944
45.5,2870,2,455300,0.28111916321843944
45.5,2871,2,455400,0.2810640621677768
45.5,2871,2,455500,0.2810640621677768
45.5,2873,2,455600,0.2808254352642702
45.2,2874,2,455700,0.27991672499630577
45.6,2875,2,455800,0.2823390923352088
45.6,2875,2,455900,0.2823390923352088
46.0,2876,2,456000,0.28300533071481837
46.0,2876,2,456100,0.28300533071481837
46.1,2877,2,456200,0.28321108950447144
46.1,2877,2,456300,0.28321108950447144
46.3,2878,2,456400,0.283820644924872
46.3,2878,2,456500,0.283820644924872
46.7,2879,2,456600,0.2844624523972359
46.7,2879,2,456700,0.2844624523972359
46.6,2881,2,456800,0.2838338151850644
46.2,2882,2,456900,0.28259255405550987
45.8,2883,2,457000,0.28222482198557625
45.6,2884,2,457100,0.28188746015413296
45.0,2885,2,457200,0.2803922677772989
45.0,2885,2,457300,0.2803922677772989
45.4,2887,2,457400,0.28105712821476486
45.4,2887,2,457500,0.28105712821476486
45.5,2888,2,457600,0.2811140830316416
45.5,2888,2,457700,0.2811140830316416
45.9,2889,2,457800,0.2818379180470574
45.9,2889,2,457900,0.2818379180470574
45.9,2890,2,458000,0.28191523107763783
45.9,2890,2,458100,0.28191523107763783
45.8,2891,2,458200,0.2814281821883242
45.8,2891,2,458300,0.2814281821883242
45.8,2892,2,458400,0.28148275440047693
45.3,2893,2,458500,0.2804681602452849
45.3,2893,2,458600,0.2804681602452849
45.7,2895,2,458700,0.28108762459970676
45.7,2896,2,458800,0.2811594900770518
45.9,2897,2,458900,0.28141643130129
45.9,2897,2,459000,0.28141643130129
46.2,2898,2,459100,0.28201329814528703
46.2,2898,2,459200,0.28201329814528703
45.8,2900,2,459300,0.28076247171074514
45.8,2900,2,459400,0.28076247171074514
45.8,2901,2,459500,0.2810201619225523
45.8,2901,2,459600,0.2810201619225523
46.1,2902,2,459700,0.28144403182223765
45.8,2903,2,459800,0.2810957367379763
45.8,2903,2,459900,0.2810957367379763
45.8,2904,2,460000,0.2810729976323102
45.8,2904,2,460100,0.2810729976323102
46.3,2905,2,460200,0.28208671468900715
46.3,2905,2,460300,0.28208671468900715
46.8,2906,2,460400,0.2830470777229888
46.8,2906,2,460500,0.2830470777229888
46.8,2907,2,460600,0.2830645903281727
45.7,2909,2,460700,0.2804807467753951
45.7,2909,2,460800,0.2804807467753951
46.2,2910,2,460900,0.2819666001431467
46.2,2910,2,461000,0.2819666001431467
46.2,2911,2,461100,0.2819839523363576
46.2,2911,2,461200,0.2819839523363576
46.5,2912,2,461300,0.28249219013232535
46.5,2912,2,461400,0.28249219013232535
46.5,2913,2,461500,0.2824548301606648
46.5,2913,2,461600,0.2824548301606648
46.5,2914,2,461700,0.28223861224568997
46.5,2914,2,461800,0.28223861224568997
46.9,2915,2,461900,0.2829634102924072
46.7,2916,2,462000,0.2835575954846459
46.7,2916,2,462100,0.2835575954846459
46.4,2918,2,462200,0.282755368925899
46.0,2919,2,462300,0.2822654575131812
46.0,2919,2,462400,0.2822654575131812
46.0,2920,2,462500,0.2819917267557081
46.0,2920,2,462600,0.2819917267557081
46.0,2921,2,462700,0.28223800594995063
46.0,2921,2,462800,0.28223800594995063
46.6,2922,2,462900,0.28396176188582667
46.6,2922,2,463000,0.28396176188582667
46.8,2923,2,463100,0.28429350537270653
46.8,2923,2,463200,0.28429350537270653
46.9,2924,2,463300,0.2843107995847978
46.9,2924,2,463400,0.2843107995847978
47.2,2925,2,463500,0.2849528286288059
47.1,2926,2,463600,0.2847910276617857
47.1,2926,2,463700,0.2847910276617857
47.7,2927,2,463800,0.286111782929163
47.7,2927,2,463900,0.286111782929163
47.7,2929,2,464000,0.28635580865493027
47.7,2929,2,464100,0.28635580865493027
47.9,2930,2,464200,0.28676632184888573
47.9,2931,2,464300,0.28745388532319605
47.5,2932,2,464400,0.2869157090503678
47.5,2932,2,464500,0.2869157090503678
47.5,2933,2,464600,0.28695553263096657
47.5,2933,2,464700,0.28695553263096657
46.8,2935,2,464800,0.285237571835636
46.8,2935,2,464900,0.285237571835636
47.3,2936,2,465000,0.2857703384392617
47.3,2936,2,465100,0.2857703384392617
47.2,2937,2,465200,0.2857116869786182
47.2,2937,2,465300,0.2857116869786182
47.7,2938,2,465400,0.28652326204792405
47.7,2938,2,465500,0.28652326204792405
48.0,2939,2,465600,0.28699060444783503
48.0,2939,2,465700,0.28699060444783503
48.0,2940,2,465800,0.28702558320440413
48.0,2940,2,465900,0.28702558320440413
48.0,2941,2,466000,0.28716759908822737
48.0,2941,2,466100,0.28716759908822737
47.7,2942,2,466200,0.2857977242590443
47.7,2942,2,466300,0.2857977242590443
47.7,2943,2,466400,0.28576870897181156
47.7,2943,2,466500,0.28576870897181156
47.8,2944,2,466600,0.28579918659549275
47.4,2945,2,466700,0.28452093352059216
47.0,2946,2,466800,0.28381493514113393
47.0,2946,2,466900,0.28381493514113393
46.8,2947,2,467000,0.28323839050956345
46.8,2947,2,467100,0.28323839050956345
46.8,2948,2,467200,0.28329027731881673
46.8,2948,2,467300,0.28329027731881673
47.0,2949,2,467400,0.283840399003579
47.0,2949,2,467500,0.283840399003579
47.0,2950,2,467600,0.2838383156932672
47.1,2951,2,467700,0.2839917068450819
47.1,2951,2,467800,0.2839917068450819
46.6,2952,2,467900,0.2815330284311201
46.2,2953,2,468000,0.2807603780558181
46.2,2953,2,468100,0.2807603780558181
46.2,2954,2,468200,0.28071499829333474
46.2,2954,2,468300,0.28071499829333474
46.3,2955,2,468400,0.28114538746535866
46.3,2955,2,468500,0.28114538746535866
46.3,2956,2,468600,0.28119880661309615
46.3,2957,2,468700,0.28242962724482296
46.3,2957,2,468800,0.28242962724482296
46.5,2959,2,468900,0.28352733399755725
46.5,2959,2,469000,0.28352733399755725
46.4,2960,2,469100,0.28331224016085765
46.0,2961,2,469200,0.28247233214417355
46.0,2961,2,469300,0.28247233214417355
46.0,2962,2,469400,0.28234936481902667
46.0,2962,2,469500,0.28234936481902667
46.0,2963,2,469600,0.28252571175823227
46.0,2963,2,469700,0.28252571175823227
46.3,2964,2,469800,0.2831243495328618
45.8,2965,2,469900,0.2818759553060724
45.8,2965,2,470000,0.2818759553060724
45.9,2966,2,470100,0.2820798688666138
45.9,2966,2,470200,0.2820798688666138
46.3,2967,2,470300,0.2828765042381521
46.6,2968,2,470400,0.2833348383748703
46.6,2968,2,470500,0.2833348383748703
47.1,2969,2,470600,0.2857679725047834
47.1,2969,2,470700,0.2857679725047834
47.1,2970,2,470800,0.28575360575502434
46.8,2971,2,470900,0.28527253059640184
46.8,2971,2,471000,0.28527253059640184
46.8,2972,2,471100,0.2852715241386264
46.8,2972,2,471200,0.2852715241386264
47.3,2973,2,471300,0.28652096152576284
47.3,2973,2,471400,0.28652096152576284
47.7,2974,2,471500,0.2878277996136191
47.7,2974,2,471600,0.2878277996136191
48.0,2975,2,471700,0.28726172138773437
47.6,2976,2,471800,0.2868399087812405
47.2,2977,2,471900,0.28631286201486794
46.9,2978,2,472000,0.2859408592399921
46.9,2978,2,472100,0.2859408592399921
46.9,2979,2,472200,0.2859448312767434
46.9,2979,2,472300,0.2859448312767434
46.9,2980,2,472400,0.2859540426092889
46.9,2980,2,472500,0.2859540426092889
47.5,2981,2,472600,0.2875473411852842
47.5,2981,2,472700,0.2875473411852842
48.0,2982,2,472800,0.2886054129420353
48.2,2983,2,472900,0.2886676234808216
48.2,2983,2,473000,0.2886676234808216
48.4,2984,2,473100,0.2890086023474875
48.4,2984,2,473200,0.2890086023474875
48.9,2985,2,473300,0.2899112270884624
48.9,2985,2,473400,0.2899112270884624
48.9,2986,2,473500,0.28994153779572973
48.9,2986,2,473600,0.28994153779572973
49.4,2987,2,473700,0.29088736237377555
49.4,2987,2,473800,0.29088736237377555
49.4,2988,2,473900,0.2908840864051544
49.4,2988,2,474000,0.2908840864051544
49.4,2989,2,474100,0.2909608063790653
49.4,2989,2,474200,0.2909608063790653
49.4,2990,2,474300,0.29103855701513504
49.4,2990,2,474400,0.29103855701513504
49.5,2991,2,474500,0.2915680487330075
49.5,2991,2,474600,0.2915680487330075
49.5,2992,2,474700,0.29156568628578866
49.7,2993,2,474800,0.29206031040974917
49.7,2993,2,474900,0.29206031040974917
49.7,2994,2,475000,0.29206353216837866
49.7,2994,2,475100,0.29206353216837866
50.3,2995,2,475200,0.2935736713872243
50.3,2995,2,475300,0.2935736713872243
50.7,2996,2,475400,0.29417445942660003
50.7,2996,2,475500,0.29417445942660003
51.0,2997,2,475600,0.294596247246317
51.0,2997,2,475700,0.294596247246317
51.0,2998,2,475800,0.29461777550115764
51.0,2998,2,475900,0.29461777550115764
51.3,2999,2,476000,0.2953198508612212
51.3,2999,2,476100,0.2953198508612212
51.8,3000,2,476200,0.29638998006956896
51.8,3000,2,476300,0.29638998006956896
51.4,3001,2,476400,0.2953596098164134
51.4,3001,2,476500,0.2953596098164134
51.4,3002,2,476600,0.2953628957700781
51.4,3002,2,476700,0.2953628957700781
51.8,3003,2,476800,0.29613891079776133
51.8,3003,2,476900,0.29613891079776133
51.7,3004,2,477000,0.29570301525252635
51.4,3005,2,477100,0.29558345535340513
51.4,3005,2,477200,0.29558345535340513
51.4,3006,2,477300,0.2956110515386716
51.4,3006,2,477400,0.2956110515386716
51.4,3007,2,477500,0.2955767996713295
51.5,3008,2,477600,0.2957029518881969
51.5,3008,2,477700,0.2957029518881969
52.2,3009,2,477800,0.2975266724411082
52.2,3009,2,477900,0.2975266724411082
52.2,3010,2,478000,0.29758324714531564
52.2,3010,2,478100,0.29758324714531564
52.2,3011,2,478200,0.29759315757365035
52.2,3011,2,478300,0.29759315757365035
52.2,3012,2,478400,0.2975581677028389
52.2,3012,2,478500,0.2975581677028389
52.2,3013,2,478600,0.2975543090381185
52.2,3013,2,478700,0.2975543090381185
52.2,3014,2,478800,0.29778466823691935
52.2,3014,2,478900,0.29778466823691935
52.2,3015,2,479000,0.29775306856434464
52.2,3015,2,479100,0.29775306856434464
52.6,3016,2,479200,0.2984128107717739
52.6,3016,2,479300,0.2984128107717739
52.7,3017,2,479400,0.2983190707666542
52.9,3018,2,479500,0.2988265656139261
52.9,3018,2,479600,0.2988265656139261
53.3,3019,2,479700,0.2992595924396526
53.3,3019,2,479800,0.2992595924396526
53.4,3020,2,479900,0.2995125629167832
53.4,3020,2,480000,0.2995125629167832
53.3,3021,2,480100,0.29886472424540217
53.3,3021,2,480200,0.29886472424540217
53.2,3022,2,480300,0.2983720334979528
53.0,3023,2,480400,0.29882078172393434
53.0,3023,2,480500,0.29882078172393434
53.0,3024,2,480600,0.29880561242863546
53.0,3024,2,480700,0.29880561242863546
53.0,3025,2,480800,0.2985399594943054
53.0,3025,2,480900,0.2985399594943054
53.5,3026,2,481000,0.2996814709337615
53.5,3026,2,481100,0.2996814709337615
53.5,3027,2,481200,0.2996678756324592
53.1,3028,2,481300,0.2988276235202441
53.1,3028,2,481400,0.2988276235202441
53.5,3029,2,481500,0.2994931134094189
53.5,3029,2,481600,0.2994931134094189
53.5,3030,2,481700,0.29956880118368656
53.5,3030,2,481800,0.29956880118368656
54.1,3031,2,481900,0.3008050406107163
54.2,3032,2,482000,0.30033378163516616
54.2,3032,2,482100,0.30033378163516616
53.9,3033,2,482200,0.2997285571986812
53.9,3033,2,482300,0.2997285571986812
54.0,3035,2,482400,0.3001897914404364
54.0,3035,2,482500,0.3001897914404364
54.0,3036,2,482600,0.3004688350890468
54.0,3036,2,482700,0.3004688350890468
54.0,3037,2,482800,0.30052114503260485
54.0,3037,2,482900,0.30052114503260485
54.0,3038,2,483000,0.3004881654982658
53.5,3039,2,483100,0.29917818134019375
53.5,3039,2,483200,0.29917818134019375
53.6,3040,2,483300,0.29944273829293777
53.6,3040,2,483400,0.29944273829293777
53.7,3041,2,483500,0.2998000437428189
53.7,3042,2,483600,0.3007830368586526
53.7,3042,2,483700,0.3007830368586526
53.7,3043,2,483800,0.3007737182665286
53.7,3043,2,483900,0.3007737182665286
53.8,3044,2,484000,0.3013572540091143
53.8,3044,2,484100,0.3013572540091143
54.2,3045,2,484200,0.3026050145795079
54.2,3045,2,484300,0.3026050145795079
54.6,3046,2,484400,0.30335793065039246
54.6,3046,2,484500,0.30335793065039246
54.6,3047,2,484600,0.3035409940202741
54.3,3048,2,484700,0.30296834444875254
54.3,3048,2,484800,0.30296834444875254
54.3,3049,2,484900,0.3030236869884197
54.3,3049,2,485000,0.3030236869884197
54.3,3050,2,485100,0.3030476959735669
54.3,3050,2,485200,0.3030476959735669
54.4,3052,2,485300,0.3041210821486309
54.4,3052,2,485400,0.3041210821486309
55.0,3053,2,485500,0.30595289066168574
55.0,3053,2,485600,0.30595289066168574
54.6,3054,2,485700,0.3049345655278442
54.6,3054,2,485800,0.3049345655278442
54.6,3055,2,485900,0.30482922534115436
54.6,3055,2,486000,0.30482922534115436
54.6,3057,2,486100,0.3042967638311173
54.6,3057,2,486200,0.3042967638311173
54.3,3058,2,486300,0.3036395651723344
54.3,3058,2,486400,0.3036395651723344
54.8,3059,2,486500,0.3045455242271895
54.8,3059,2,486600,0.3045455242271895
54.8,3060,2,486700,0.304594663813515
54.8,3060,2,486800,0.304594663813515
55.2,3061,2,486900,0.30524372878337613
55.2,3061,2,487000,0.30524372878337613
55.2,3062,2,487100,0.305273971172068
55.3,3063,2,487200,0.3058780190781669
55.3,3063,2,487300,0.3058780190781669
55.3,3064,2,487400,0.3059106808323247
55.3,3065,2,487500,0.3059796337740396
55.3,3065,2,487600,0.3059796337740396
55.3,3066,2,487700,0.30625407300510643
55.0,3067,2,487800,0.3055938287219305
55.0,3067,2,487900,0.3055938287219305
55.2,3068,2,488000,0.3061977621817602
55.2,3068,2,488100,0.3061977621817602
55.4,3069,2,488200,0.3068270606965015
55.4,3069,2,488300,0.3068270606965015
55.1,3070,2,488400,0.30634484819950153
55.1,3070,2,488500,0.30634484819950153
55.5,3071,2,488600,0.3067889071545065
55.5,3071,2,488700,0.3067889071545065
54.8,3073,2,488800,0.3049453132307029
54.8,3073,2,488900,0.3049453132307029
54.5,3075,2,489000,0.3036441424039731
54.5,3075,2,489100,0.3036441424039731
54.9,3076,2,489200,0.304254390972187
54.9,3076,2,489300,0.304254390972187
55.3,3077,2,489400,0.3050499461555204
55.3,3077,2,489500,0.3050499461555204
55.7,3078,2,489600,0.30569226028499685
55.7,3078,2,489700,0.30569226028499685
55.7,3079,2,489800,0.3056607098754041
55.7,3079,2,489900,0.3056607098754041
55.5,3080,2,490000,0.30529414600019783
55.5,3080,2,490100,0.30529414600019783
55.5,3081,2,490200,0.30506121991120766
55.1,3082,2,490300,0.30337480528252825
55.1,3082,2,490400,0.30337480528252825
55.3,3083,2,490500,0.3036314107385085
55.3,3083,2,490600,0.3036314107385085
55.3,3084,2,490700,0.3035708027187031
54.8,3085,2,490800,0.3029663149364276
54.8,3085,2,490900,0.3029663149364276
54.8,3086,2,491000,0.30285714221860777
54.8,3086,2,491100,0.30285714221860777
54.8,3087,2,491200,0.3029170299088457
54.8,3087,2,491300,0.3029170299088457
54.8,3088,2,491400,0.3028463648123952
54.3,3089,2,491500,0.3014257167927539
54.3,3090,2,491600,0.3013972524677487
54.3,3090,2,491700,0.3013972524677487
54.3,3091,2,491800,0.30135070866184305
54.3,3091,2,491900,0.30135070866184305
54.3,3092,2,492000,0.30130995564678387
54.1,3093,2,492100,0.30103522425696977
54.1,3093,2,492200,0.30103522425696977
54.1,3094,2,492300,0.30097519839308545
54.1,3094,2,492400,0.30097519839308545
54.1,3095,2,492500,0.30110418944992645
53.1,3097,2,492600,0.2988247838215869
53.1,3097,2,492700,0.2988247838215869
53.1,3098,2,492800,0.2988255942259166
52.5,3099,2,492900,0.297427904424304
52.5,3099,2,493000,0.297427904424304
52.6,3100,2,493100,0.2979218406055467
52.6,3100,2,493200,0.2979218406055467
52.9,3101,2,493300,0.2988015466386648
52.5,3102,2,493400,0.29755642672615046
52.5,3102,2,493500,0.29755642672615046
52.5,3103,2,493600,0.2976246769894102
52.5,3103,2,493700,0.2976246769894102
52.6,3104,2,493800,0.298193752524956
52.6,3104,2,493900,0.298193752524956
53.0,3105,2,494000,0.29891309126397864
53.0,3105,2,494100,0.29891309126397864
53.0,3106,2,494200,0.2988435013723238
53.0,3106,2,494300,0.2988435013723238
52.8,3107,2,494400,0.29810976331604805
52.9,3108,2,494500,0.298366933216363
52.9,3108,2,494600,0.298366933216363
52.8,3109,2,494700,0.2975942806424565
52.8,3109,2,494800,0.2975942806424565
52.8,3110,2,494900,0.29750914024240427
52.8,3110,2,495000,0.29750914024240427
52.8,3111,2,495100,0.29753055736370687
52.3,3112,2,495200,0.296782527784977
52.0,3113,2,495300,0.296340273879811
52.0,3113,2,495400,0.296340273879811
52.0,3114,2,495500,0.29627934420906543
51.7,3115,2,495600,0.29579672002392804
51.7,3115,2,495700,0.29579672002392804
51.6,3116,2,495800,0.2950413883491346
51.1,3117,2,495900,0.29401716455497096
51.1,3117,2,496000,0.29401716455497096
50.7,3119,2,496100,0.29275957797470004
50.3,3120,2,496200,0.291863518746997
50.3,3120,2,496300,0.291863518746997
50.4,3121,2,496400,0.2925211231839595
50.4,3121,2,496500,0.2925211231839595
50.5,3122,2,496600,0.29303746221350063
50.5,3122,2,496700,0.29303746221350063
50.9,3123,2,496800,0.2937429515477817
50.9,3123,2,496900,0.2937429515477817
50.9,3124,2,497000,0.2937275002348573
50.9,3124,2,497100,0.2937275002348573
51.0,3125,2,497200,0.29398446177210547
51.0,3125,2,497300,0.29398446177210547
50.7,3126,2,497400,0.2928450777930122
50.7,3126,2,497500,0.2928450777930122
50.6,3127,2,497600,0.2924710910923914
50.7,3128,2,497700,0.292773178688392
50.7,3128,2,497800,0.292773178688392
