mean 100 episode reward per step,time_elapsed,total timesteps,eplenmean,mean 100 episode reward,ep_rewmean,current_lr,fps,episodes,n_updates,ent_coef,ent_coef_loss,policy_loss,entropy,qf2_loss,value_loss,qf1_loss
-13.921007629567814,302,15500,73.81,-709.5,-709.52215409,0.0003,51,213,15400,0.009888908,-14.470703,201.47855,2.5007915,3719.877,0.05969819,3718.9575
-14.422310523879592,304,15600,72.54,-709.4,-709.3629141399999,0.0003,51,216,15500,0.009606195,-14.482658,202.34291,2.5517416,7.3408766,0.0062040724,6.973082
-14.51502636396558,306,15700,71.62,-704.8,-704.8095295699999,0.0003,51,218,15600,0.009324941,-14.253719,203.45276,2.373549,1224.289,0.02778092,1221.725
-14.551126557665368,308,15800,71.41,-704.1,-704.12931065,0.0003,51,220,15700,0.009052587,-15.156845,204.84717,2.5570488,7.615376,0.008237067,7.248822
-14.452511860907977,310,15900,72.03,-706.4,-706.37048536,0.0003,51,221,15800,0.008785392,-14.386492,206.95679,2.4078424,1204.9813,0.04294743,1202.0359
-14.517848949407432,312,16000,70.34,-702.0,-702.0496755599999,0.0003,51,223,15900,0.008526686,-14.50503,208.05283,2.4686658,9.225569,0.026072426,8.736463
-14.505380560427882,314,16100,70.34,-701.3,-701.2891038399998,0.0003,51,224,16000,0.008274422,-15.124243,209.31998,2.5796537,8.567541,0.029074358,8.026451
-14.484903195763469,316,16200,69.01,-699.5,-699.5305745,0.0003,51,226,16100,0.0080277845,-15.657031,210.0383,2.47147,7.931152,0.005231709,7.656585
-14.486298537067984,318,16300,69.35,-702.4,-702.4086474300001,0.0003,51,227,16200,0.0077911313,-5.1933155,211.68198,2.050846,10.1960945,0.08211042,10.54009
-14.543972550474326,320,16400,69.07,-702.4,-702.4313230400002,0.0003,51,228,16300,0.007606238,-12.903108,212.73929,2.5153346,10.021611,0.052378487,8.899502
-15.064910867619687,322,16500,65.5,-695.0,-695.03447131,0.0003,51,231,16400,0.0074041826,-10.822008,214.06036,1.8675356,9.700518,0.017268773,9.642724
-14.957726320747192,323,16600,65.38,-694.9,-694.8840900399998,0.0003,51,233,16500,0.0072152214,-13.5411215,214.97404,2.3215003,1150.9865,0.01659049,1147.9005
-14.87374140144811,325,16700,65.41,-694.8,-694.8005212399999,0.0003,51,235,16600,0.0070406273,-12.900617,216.10472,2.4202657,1158.9625,0.042391077,1159.17
-14.890780157439128,327,16800,64.88,-694.3,-694.2727110599999,0.0003,51,236,16700,0.0068416656,-13.192574,217.5795,2.5014086,1152.4099,0.05080721,1152.8208
-14.949911759188899,329,16900,64.74,-694.7,-694.7430714000001,0.0003,51,237,16800,0.0066397698,-16.033096,218.735,2.5729928,1144.7931,0.017737322,1145.0428
-15.145593735698396,331,17000,64.19,-691.7,-691.7111758299999,0.0003,51,240,16900,0.0064464253,-15.922095,219.79697,2.5083022,1120.3832,0.022239152,1116.477
-15.237677425447949,333,17100,63.92,-691.5,-691.5445779099998,0.0003,51,242,17000,0.00624848,-13.80925,220.99028,2.5262568,8.282745,0.032073677,7.8366337
-15.283411692047933,335,17200,62.52,-690.8,-690.7785171399998,0.0003,51,243,17100,0.0060793553,-15.179722,221.94275,2.4027767,8.54286,0.016846085,7.633582
-15.347350597817911,337,17300,62.25,-691.6,-691.6480608299998,0.0003,51,245,17200,0.005901885,-14.596687,223.58165,2.594938,1117.3079,0.0671159,1117.2567
-15.8178286827587,339,17400,60.92,-691.2,-691.16249208,0.0003,51,248,17300,0.0057265228,-15.41894,224.70163,2.5405266,1109.5721,0.009369498,1109.6567
-16.10970173685108,341,17500,59.6,-689.7,-689.7058103999999,0.0003,51,251,17400,0.005553555,-14.628439,225.63832,2.4715643,1083.47,0.021003343,1078.2112
-16.14091367163484,343,17600,59.57,-690.2,-690.18010011,0.0003,51,252,17500,0.0053826855,-14.7058935,227.04681,2.5086646,1075.1481,0.017211746,1069.8634
-16.243394967276707,345,17700,59.31,-689.5,-689.5424135300002,0.0003,51,254,17600,0.005218692,-16.469955,228.11647,2.4955397,2149.28,0.026530452,2144.446
-16.253141149530357,347,17800,59.3,-690.2,-690.19686355,0.0003,51,255,17700,0.005060666,-17.101437,228.59576,2.5588765,1085.1412,0.0049307104,1085.2341
-16.4903097782404,348,17900,57.83,-688.9,-688.88620286,0.0003,51,257,17800,0.004906785,-16.95856,229.59793,2.5754418,9.499983,0.00030620463,9.272679
-16.397735188491218,350,18000,58.84,-689.3,-689.3228440000001,0.0003,51,258,17900,0.0047609834,-16.44981,230.96692,2.3601246,9.561283,0.042357095,8.253791
-16.73792795325809,352,18100,58.38,-688.8,-688.8425114500002,0.0003,51,259,18000,0.004623437,-16.290281,232.3901,2.5008175,1042.8165,0.079861306,1034.58
-16.602871175767277,354,18200,59.58,-688.8,-688.7982268400001,0.0003,51,261,18100,0.0044845017,-18.000988,233.0864,2.6092124,1060.4836,0.01062557,1060.5471
-16.57774938145557,356,18300,59.71,-689.2,-689.2319108500001,0.0003,51,262,18200,0.004351225,-15.427951,234.44263,2.4702163,9.324158,0.019461844,8.731459
-16.974366458760038,358,18400,58.36,-685.2,-685.2258608699999,0.0003,51,265,18300,0.004242344,-15.213294,235.68652,2.3722024,10.431901,0.046657987,10.088111
-16.858360919900303,360,18500,58.66,-685.2,-685.19071698,0.0003,51,266,18400,0.004119732,-18.093996,236.60356,2.4552727,1041.0083,0.014628688,1041.0526
-17.03231524565513,362,18600,57.98,-685.7,-685.69117916,0.0003,51,268,18500,0.003994655,-16.156908,237.69026,2.478757,2061.7422,0.052736588,2062.4631
-17.094250520121165,364,18700,57.76,-686.0,-685.95812438,0.0003,51,269,18600,0.003874445,-16.716125,239.02243,2.4986892,10.208141,0.010711154,9.708385
-17.088165486180294,366,18800,58.17,-685.0,-684.9667873899999,0.0003,51,272,18700,0.0037579564,-18.677727,239.84396,2.5345404,9.338963,0.0015964883,8.952272
-17.2353994939234,368,18900,57.92,-685.1,-685.1323838100001,0.0003,51,273,18800,0.0036446678,-16.93723,241.51736,2.5184908,2941.9397,0.06697181,2920.1926
-17.377990141257694,370,19000,57.75,-685.3,-685.3182918999998,0.0003,51,277,18900,0.0035332576,-16.143028,242.0228,2.3976865,9.211145,0.05678985,8.553854
-17.382617175735792,372,19100,57.79,-685.4,-685.3523411000001,0.0003,51,279,19000,0.0034534924,-12.840028,242.82281,2.5189977,9.476522,0.08523896,8.1787615
-17.338294227225642,374,19200,57.65,-684.5,-684.49079484,0.0003,51,281,19100,0.0033550374,-18.039762,243.89774,2.6051655,8.636177,0.013499334,7.894806
-17.34722005138188,376,19300,56.36,-683.6,-683.5566439100002,0.0003,51,283,19200,0.0032548746,-19.339336,244.59169,2.624896,8.284092,0.020949183,7.851988
-17.57624088147528,377,19400,54.64,-681.5,-681.4880163599998,0.0003,51,285,19300,0.0031555751,-17.426437,246.29898,2.4050632,954.27313,0.14912337,946.20184
-17.914657264303038,379,19500,53.86,-679.5,-679.46098668,0.0003,51,289,19400,0.0030801138,-7.751758,248.0441,1.9540054,10.481461,0.5095589,12.320774
-17.914657264303038,381,19600,53.86,-679.5,-679.46098668,0.0003,51,289,19500,0.0030080385,-16.503952,248.4451,2.4031415,1942.4556,0.35859418,1942.873
-17.914657264303038,383,19700,53.86,-679.5,-679.46098668,0.0003,51,289,19600,0.0029211908,-14.258696,249.89084,2.3868604,10.904455,0.20436497,9.223912
-17.614423102552315,385,19800,56.45,-682.0,-682.0012420099999,0.0003,51,291,19700,0.002833675,-17.93385,251.1352,2.5661387,960.97314,0.13398844,961.2447
-17.638404263466803,387,19900,56.34,-681.5,-681.5463595,0.0003,51,292,19800,0.0027515108,-7.5064163,252.04498,2.1475716,957.66956,0.23093358,956.1561
-17.667454980333734,389,20000,56.81,-681.6,-681.5785787,0.0003,51,294,19900,0.0026808437,-16.041023,252.49863,2.5312724,950.4604,0.33936304,951.07367
-17.914546675148408,391,20100,55.69,-682.5,-682.4803396699998,0.0003,51,298,20000,0.0026029474,-13.632355,254.01193,1.8282256,1838.426,0.032637365,1828.8279
-17.960750596977526,393,20200,55.59,-681.9,-681.9042747399998,0.0003,51,299,20100,0.0025300288,-13.684086,255.9309,2.5089478,1823.4032,0.10779488,1813.8428
-17.991352571792223,395,20300,55.67,-680.2,-680.2082494199999,0.0003,51,301,20200,0.0024536138,-17.030813,256.9892,2.5068848,929.8018,0.07238579,929.1112
-17.85977176215035,397,20400,55.03,-678.2,-678.2308398299999,0.0003,51,304,20300,0.0023860477,-13.630519,258.44843,2.470745,880.57,0.03911157,869.65936
-17.787494648659457,399,20500,55.21,-677.2,-677.21064376,0.0003,51,306,20400,0.0023180975,-17.703924,258.94196,2.491088,916.77234,0.013068091,917.08813
-17.851152077182288,401,20600,54.3,-672.7,-672.67450701,0.0003,51,308,20500,0.0022711854,-1.4339482,260.34744,2.035578,10.695385,0.48174244,8.961718
-17.837713400035224,403,20700,53.39,-671.8,-671.8481209900002,0.0003,51,310,20600,0.002220108,-14.355163,261.97394,2.1774042,1801.5889,0.058662433,1802.9984
-18.13131678809505,405,20800,52.57,-667.3,-667.27600808,0.0003,51,314,20700,0.002185336,-10.980698,262.65265,2.7254565,10.040913,0.051931567,9.372969
-18.32834523895653,406,20900,52.18,-666.4,-666.37463675,0.0003,51,318,20800,0.0021824422,14.446526,263.42715,1.7816994,8.440001,0.13459563,7.5770044
-18.736343293800005,408,21000,50.89,-663.8,-663.7827272999999,0.0003,51,321,20900,0.0021957825,-6.8123426,264.46558,2.4293537,844.30774,0.10068913,832.60925
-18.695905879296312,410,21100,51.17,-663.5,-663.48101832,0.0003,51,323,21000,0.0021581848,-12.754587,265.43558,2.731004,885.7397,0.018271513,885.92566
-18.67301469508095,412,21200,51.3,-663.2,-663.1834392500001,0.0003,51,324,21100,0.0021028072,-12.452642,267.20856,2.4888787,2521.2134,0.12854819,2499.8076
-18.733430555806976,414,21300,51.07,-663.6,-663.59493319,0.0003,51,326,21200,0.002038372,-14.449894,267.6516,2.3237486,826.67584,0.06268154,814.2829
-18.71910129515852,416,21400,50.91,-660.9,-660.9161541500001,0.0003,51,327,21300,0.0019747536,-18.828842,267.9584,2.5259657,8.756947,0.006619663,8.15709
-18.669216554111856,418,21500,51.19,-661.5,-661.4543061299998,0.0003,51,328,21400,0.0019122007,-14.947466,269.16864,2.4128475,9.863976,0.6034829,8.470415
-18.509798603935266,420,21600,51.25,-662.5,-662.5239734299998,0.0003,51,330,21500,0.0018597106,-19.706676,270.09753,2.5479646,9.344057,0.0153613575,8.55213
-18.393763652164367,422,21700,51.57,-663.6,-663.64705872,0.0003,51,332,21600,0.0018004059,-18.088528,270.11954,2.414776,858.81976,0.018499678,859.06793
-18.393763652164367,424,21800,51.57,-663.6,-663.64705872,0.0003,51,332,21700,0.00174183,-15.512562,272.16693,2.4701815,851.9523,0.14805707,851.70764
-18.387137822347814,426,21900,52.45,-665.3,-665.2788482199999,0.0003,51,334,21800,0.0016882847,-18.128962,273.00958,2.678063,11.391426,0.018677726,10.371734
-18.35281928851376,428,22000,52.7,-664.8,-664.75086682,0.0003,51,335,21900,0.0016352176,-20.773628,273.6467,2.528957,9.619949,0.19594467,8.847773
-18.59859348187036,430,22100,51.57,-664.1,-664.05068344,0.0003,51,338,22000,0.0015940128,-17.154224,275.5828,2.580825,834.79297,0.18439397,834.70074
-18.4569514188713,432,22200,51.71,-663.4,-663.4090943600002,0.0003,51,340,22100,0.0015470063,-13.339881,276.383,2.4323697,10.864323,0.058343496,10.4896965
-18.297375420366404,434,22300,52.09,-661.7,-661.7307538599999,0.0003,51,342,22200,0.0014985243,-19.733337,277.01428,2.4565876,9.995298,0.029009052,9.219927
-18.46686895892034,435,22400,51.19,-660.6,-660.62093922,0.0003,51,344,22300,0.0014595517,-7.42102,279.1862,2.2771666,2388.1272,1.110769,2373.9485
-18.47725644710641,437,22500,51.15,-660.2,-660.16355285,0.0003,51,345,22400,0.001420281,-16.849693,278.78094,2.3377724,762.6625,0.16108853,747.3227
-18.021583008854535,439,22600,52.24,-658.9,-658.8967650799999,0.0003,51,347,22500,0.0013785898,-16.06475,279.85596,2.2314458,812.5852,0.041305616,811.771
-17.939139425057757,441,22700,52.89,-660.2,-660.2129069299999,0.0003,51,348,22600,0.001338179,-16.621744,281.07556,2.2418704,1605.2212,0.062032606,1605.3018
-18.015350153367997,443,22800,52.71,-660.9,-660.9401151000001,0.0003,51,350,22700,0.0013007609,-16.720364,281.6325,2.4782758,1594.516,0.023507345,1594.9712
-17.79755013742973,445,22900,53.11,-660.9,-660.87248007,0.0003,51,352,22800,0.0012639785,-20.602234,282.49414,2.5949285,9.429937,0.26104558,8.780503
-17.785206562620477,447,23000,52.7,-661.4,-661.4498294200001,0.0003,51,354,22900,0.0012269508,-16.535963,283.65582,2.3296895,793.60095,0.13452795,793.8313
-17.74922749436376,449,23100,53.14,-661.4,-661.35660617,0.0003,51,355,23000,0.0011935951,-14.328736,284.58435,2.4670925,785.6162,0.06434565,788.6997
-17.74922749436376,451,23200,53.14,-661.4,-661.35660617,0.0003,51,355,23100,0.0011596049,-14.75189,285.81458,2.3080463,714.0787,0.21725744,709.18854
-17.465263705839035,453,23300,54.12,-662.1,-662.0689564700001,0.0003,51,357,23200,0.0011250997,-18.440912,286.30722,2.5424855,2.336532,0.09090624,8.929937
-17.502565087739086,455,23400,53.5,-662.3,-662.3183971899999,0.0003,51,358,23300,0.0010906172,-20.287483,287.53412,2.4997408,692.85266,0.79082346,697.7562
-17.158654039033657,457,23500,53.09,-662.1,-662.0805566000001,0.0003,51,361,23400,0.0010601041,-15.450952,288.31512,2.1708798,4.426946,0.48050877,9.123857
-17.29918075466417,459,23600,52.55,-661.4,-661.4268375199999,0.0003,51,363,23500,0.0010305097,-17.852703,288.62283,2.5021362,739.6059,0.5683907,764.6339
-17.29918075466417,461,23700,52.55,-661.4,-661.4268375199999,0.0003,51,363,23600,0.000998748,-15.822768,290.62494,2.4950724,9.39885,0.8190344,7.2572074
-16.906522020494858,463,23800,53.98,-661.3,-661.3101214799999,0.0003,51,364,23700,0.00097211765,-18.797943,291.51273,2.551744,752.0453,0.2579939,750.3325
-16.809975808730087,465,23900,54.64,-660.2,-660.2198696300001,0.0003,51,365,23800,0.00094362145,-19.72353,293.88013,2.5688968,5.6564064,0.2915532,7.4477596
-16.967495746927565,467,24000,54.31,-661.2,-661.2409852400001,0.0003,51,367,23900,0.00091545447,-13.022899,295.45764,2.4764273,651.8925,0.50637376,659.8849
-16.79701144181732,469,24100,54.91,-660.5,-660.49397697,0.0003,51,368,24000,0.0008900925,-16.936659,295.97424,2.567244,6.3250246,0.13670418,10.54599
-16.691641120348475,471,24200,55.63,-660.4,-660.38609228,0.0003,51,369,24100,0.00086348056,-15.49107,297.46906,2.4113796,6.033398,0.22340554,10.392367
-16.77515159145138,472,24300,55.04,-661.5,-661.46079587,0.0003,51,371,24200,0.00083807413,-16.050415,298.2908,2.387822,5.9807878,0.13388774,9.077035
-16.487748471632088,474,24400,55.77,-662.3,-662.2780177999999,0.0003,51,373,24300,0.00081288134,-20.860035,299.29303,2.512782,631.0582,0.17452927,644.29584
-16.487748471632088,476,24500,55.77,-662.3,-662.2780177999999,0.0003,51,373,24400,0.0007881963,-14.908911,300.38422,2.3613834,8.150009,0.22224665,11.658377
-16.338381702448665,478,24600,56.3,-661.9,-661.8860284300001,0.0003,51,376,24500,0.0007651907,-20.07618,301.37244,2.5514097,1326.1309,0.14458334,1332.2756
-16.338381702448665,480,24700,56.3,-661.9,-661.8860284300001,0.0003,51,376,24600,0.00074393774,-23.074387,301.73953,2.4605258,6.6180344,0.07561146,10.992674
-16.03560962282844,482,24800,57.41,-662.4,-662.4135768700002,0.0003,51,378,24700,0.00072139106,-18.2337,304.04242,2.4204316,610.5285,0.22515741,620.7951
-15.944090124084225,484,24900,57.97,-663.0,-662.9883963799999,0.0003,51,379,24800,0.0007000582,-19.04021,305.05017,2.5707455,1296.0975,0.19795464,1302.7932
-15.97061278417376,486,25000,57.82,-663.3,-663.2858672099999,0.0003,51,380,24900,0.00067877467,-21.376228,304.95898,2.5791008,660.7431,0.25608012,697.542
-15.87905143372757,488,25100,58.55,-664.0,-664.0015307699999,0.0003,51,381,25000,0.0006571871,-23.512514,305.5644,2.582605,657.0603,0.09514877,691.1727
-15.87905143372757,490,25200,58.55,-664.0,-664.0015307699999,0.0003,51,381,25100,0.000636344,-20.021477,306.5902,2.524098,7.220755,0.93987155,13.755591
-15.766071623906003,492,25300,60.45,-664.7,-664.6965527799999,0.0003,51,382,25200,0.00061825186,-17.715008,308.4923,2.3009648,7.8837223,0.65219784,13.451273
-15.871702525921664,494,25400,60.11,-664.9,-664.8890200400002,0.0003,51,385,25300,0.00061060337,-11.7595825,308.9409,2.4744484,641.5822,0.26284763,675.4287
-15.555111124071937,496,25500,60.14,-664.4,-664.40232617,0.0003,51,389,25400,0.0006011876,-6.055016,310.09964,2.4728637,2347.7632,0.239784,2403.3438
-15.869172802031633,498,25600,57.52,-662.0,-661.97716896,0.0003,51,392,25500,0.0005870105,-16.340132,311.3822,2.4807177,597.28424,1.1535034,586.5107
-15.945523921745664,500,25700,57.32,-665.5,-665.4941975700001,0.0003,51,393,25600,0.00057067815,-4.184024,311.98004,1.6999311,630.41205,0.17058036,666.1734
-16.07828882497626,502,25800,56.87,-664.3,-664.2660894799999,0.0003,51,398,25700,0.00056967494,-10.9868355,313.3576,2.2042522,562.1914,0.34980685,573.72253
-16.400026271068715,504,25900,55.68,-663.7,-663.7217951100001,0.0003,51,402,25800,0.00055872486,-10.543386,314.36224,2.503666,619.5823,0.12724838,653.73096
-16.256857426714934,506,26000,56.0,-664.6,-664.6136015999999,0.0003,51,404,25900,0.0005478711,-9.4977455,314.4998,2.585096,7.411331,0.08089744,14.101093
-16.40438462822935,508,26100,55.78,-666.4,-666.4103093900001,0.0003,51,406,26000,0.00054028275,-6.6975594,315.51556,1.7562613,7.4591613,0.16989511,17.121178
-16.39800057282683,510,26200,55.66,-666.2,-666.20049306,0.0003,51,409,26100,0.00053091615,-8.043557,316.9017,2.4440231,1742.0876,0.21187872,1812.3975
-16.39077878670661,512,26300,55.72,-666.9,-666.9181111299999,0.0003,51,410,26200,0.00051866524,-18.569662,317.8595,2.5080953,2.416225,0.1007562,13.988348
-16.274856093957368,514,26400,56.39,-666.9,-666.8833029199999,0.0003,51,411,26300,0.000501263,-17.268517,319.04285,2.379679,2.9467425,0.3290676,14.484909
-16.011920133622617,515,26500,57.61,-670.8,-670.75010572,0.0003,51,412,26400,0.0004839079,-16.127811,320.40485,2.2070198,3.8473563,0.50122184,15.134318
-15.916198632575467,517,26600,57.79,-670.7,-670.7422335099999,0.0003,51,414,26500,0.00047302377,-4.347873,321.35358,2.3900313,1067.9568,1.2446244,1151.0887
-15.77567782986148,519,26700,57.82,-670.6,-670.56752338,0.0003,51,419,26600,0.00046668033,-14.790064,321.77606,2.5152307,4.494481,0.19072165,17.51733
-15.806889776919117,521,26800,57.87,-671.0,-671.0314708299999,0.0003,51,422,26700,0.00045365415,8.812764,323.36792,1.2286848,617.9357,0.71095705,616.41095
-16.945741673527177,523,26900,55.02,-669.1,-669.1481859,0.0003,51,427,26800,0.0004492772,-8.671103,325.35187,1.7551279,546.74304,1.1577232,618.8844
-17.123993185542403,525,27000,54.34,-668.3,-668.3115967200001,0.0003,51,430,26900,0.00043884022,1.7200636,325.17752,1.7282248,540.8752,0.28451148,606.44073
-17.21214602328887,527,27100,54.05,-667.5,-667.51659496,0.0003,51,432,27000,0.00043876487,-4.5303583,326.44897,2.554619,5.6561,0.48978725,21.951157
-17.338372808780065,529,27200,52.8,-666.3,-666.2678912100001,0.0003,51,434,27100,0.00043777388,5.7264514,328.6587,2.387056,2.6542108,2.6001706,15.642115
-17.340109562205413,531,27300,52.37,-666.3,-666.2892855499999,0.0003,51,437,27200,0.00043659355,-7.5348806,329.0332,2.9961224,517.7904,0.76956594,601.7649
-17.34379208889724,533,27400,52.54,-666.8,-666.7895650500001,0.0003,51,439,27300,0.000435836,6.9771786,329.89893,3.6921437,2.6964712,1.2695196,20.551743
-17.343630256754615,535,27500,52.54,-666.8,-666.78438642,0.0003,51,440,27400,0.0004338984,-15.260342,330.72113,2.9970753,7.673679,0.27912092,22.5609
-17.343630256754615,537,27600,52.54,-666.8,-666.78438642,0.0003,51,440,27500,0.00042157192,-14.43907,332.0532,2.725051,981.71277,0.687097,1139.1782
-17.343630256754615,539,27700,52.54,-666.8,-666.78438642,0.0003,51,440,27600,0.0004065372,-17.186928,334.5475,2.7053475,1.4207858,1.3953233,19.26531
-17.326932893510392,541,27800,54.72,-663.0,-663.0416362299999,0.0003,51,442,27700,0.0003903978,-17.816563,334.39868,2.4771714,476.0759,0.364189,580.93066
-17.334103237517233,543,27900,54.69,-663.1,-663.08996315,0.0003,51,443,27800,0.0003753413,-21.955427,335.60214,2.5009198,469.2013,0.43235204,577.4283
-17.334103237517233,545,28000,54.69,-663.1,-663.08996315,0.0003,51,443,27900,0.00036376587,-16.443169,337.45624,2.8264027,524.1817,0.6037221,566.4164
-17.13864568342108,547,28100,57.13,-662.7,-662.74398659,0.0003,51,444,28000,0.00035597978,-11.301965,337.8322,2.2994194,3.3133934,0.3632818,38.1149
-17.01499339269562,549,28200,57.63,-663.0,-662.9838154599998,0.0003,51,445,28100,0.0003479324,-13.477497,338.90408,2.2267425,448.8586,0.49881682,572.4338
-17.026052095174485,551,28300,57.75,-665.0,-664.9757785799999,0.0003,51,446,28200,0.000340196,-11.420946,339.78555,2.2016869,2.5444112,1.3979409,30.286766
-17.026052095174485,553,28400,57.75,-665.0,-664.9757785799999,0.0003,51,446,28300,0.00033136914,-17.987917,341.41864,2.2821422,1353.8572,0.7089104,1531.6217
-16.974760700543168,555,28500,58.48,-665.5,-665.54215435,0.0003,51,447,28400,0.0003211017,-19.334114,342.7573,2.3573647,2.1180668,0.41940218,40.249382
-16.970053853679243,556,28600,58.48,-664.3,-664.3450734900001,0.0003,51,449,28500,0.00031186955,0.32112074,344.39093,1.7555976,1.5673057,0.7637352,49.898903
-16.970053853679243,558,28700,58.48,-664.3,-664.3450734900001,0.0003,51,449,28600,0.00031079058,-0.025361657,346.11737,2.0941505,530.6936,1.5373523,557.37555
-16.854009012093055,560,28800,59.6,-662.7,-662.74665095,0.0003,51,451,28700,0.0003060192,-12.395612,346.4375,2.3588574,431.44205,1.0424122,542.3507
-16.816468910973377,562,28900,59.68,-662.3,-662.3254269500001,0.0003,51,452,28800,0.00029997464,-4.4825106,347.61017,1.9666651,398.1376,0.46892387,534.7558
-16.736470729170076,564,29000,60.83,-661.8,-661.79108318,0.0003,51,453,28900,0.00029454962,1.6741703,349.7436,1.2947698,8.776239,1.147686,43.068478
-16.736470729170076,566,29100,60.83,-661.8,-661.79108318,0.0003,51,453,29000,0.0003151476,64.73604,347.64703,-0.44295835,2.042242,2.2673411,34.231186
-16.69585864398536,568,29200,61.24,-660.9,-660.9204290100001,0.0003,51,455,29100,0.0003471644,105.586945,347.6518,0.15889718,2.572592,0.42175072,28.986362
