episodes,mean 100 episode reward per step,% time spent exploring,steps,mean 100 episode reward
130,-15.695095237703253,86,7100,-623.2
130,-15.695095237703253,85,7200,-623.2
133,-15.568082543846593,85,7300,-623.4
135,-15.528053498858805,85,7400,-623.4
138,-15.382499751738317,85,7500,-623.3
139,-15.24054898065264,85,7600,-623.5
140,-15.111099185406779,84,7700,-623.8
143,-15.09348540744771,84,7800,-623.2
146,-15.240124778198854,84,7900,-622.8
147,-15.287853298273172,84,8000,-622.7
149,-14.895052430607407,84,8100,-623.3
150,-14.95124184901093,83,8200,-622.9
152,-15.021402094525321,83,8300,-622.7
153,-14.995851273524439,83,8400,-622.8
155,-14.938471165561682,83,8500,-623.0
156,-15.024646062213527,83,8600,-622.4
156,-15.024646062213527,82,8700,-622.4
159,-14.808353638455287,82,8800,-623.3
161,-14.85956630602599,82,8900,-623.3
162,-14.632368058634151,82,9000,-623.5
164,-14.593373858427253,82,9100,-623.6
166,-14.886434514878658,81,9200,-623.2
168,-14.945675107338216,81,9300,-623.1
171,-14.973720066681333,81,9400,-623.1
172,-14.978962435700204,81,9500,-623.2
174,-15.034606505195347,81,9600,-622.9
174,-15.034606505195347,80,9700,-622.9
177,-15.361298196274333,80,9800,-622.2
178,-15.386868229615645,80,9900,-622.0
179,-15.220271225842227,80,10000,-622.1
182,-14.96369497447733,80,10100,-622.4
183,-14.974070075324862,80,10200,-622.2
185,-15.186111607193054,79,10300,-622.0
187,-15.205459448885572,79,10400,-621.9
190,-15.376898546539005,79,10500,-621.4
193,-15.665387270317336,79,10600,-621.2
195,-15.53362220556892,79,10700,-621.2
197,-15.804190097621966,78,10800,-620.7
199,-15.911528752679235,78,10900,-620.4
203,-15.980414417383882,78,11000,-619.6
204,-16.01320059795066,78,11100,-619.5
205,-15.725284272282018,78,11200,-619.9
208,-15.715658551414778,77,11300,-619.3
208,-15.715658551414778,77,11400,-619.3
211,-15.87622116978115,77,11500,-619.5
211,-15.87622116978115,77,11600,-619.5
213,-15.749582558952309,77,11700,-619.9
216,-15.683908001837626,76,11800,-619.9
217,-15.623468456385474,76,11900,-620.1
220,-15.653005961921151,76,12000,-620.1
221,-15.523929434603907,76,12100,-620.2
223,-15.529671592184803,76,12200,-620.1
225,-15.523037249181787,75,12300,-619.9
227,-15.426613032073393,75,12400,-620.0
231,-15.943812765493565,75,12500,-619.3
232,-16.124193157620777,75,12600,-619.1
235,-15.888822536845776,75,12700,-619.2
238,-16.288633726609387,74,12800,-619.2
240,-16.432323972600365,74,12900,-618.7
244,-16.68286484518779,74,13000,-618.4
246,-16.57830301900883,74,13100,-618.3
247,-16.59375643283475,74,13200,-618.2
249,-16.69557666308025,73,13300,-617.9
252,-17.072348978725216,73,13400,-617.6
254,-17.137686354378857,73,13500,-617.4
256,-17.340639579209043,73,13600,-617.2
259,-17.2592872765415,73,13700,-616.7
260,-17.265853189130368,72,13800,-616.6
264,-17.811576609760028,72,13900,-616.1
268,-18.062975090695648,72,14000,-615.6
270,-18.102470692705843,72,14100,-615.5
271,-17.970409709303453,72,14200,-615.6
272,-17.927655009745283,71,14300,-615.7
275,-18.119307110718402,71,14400,-615.0
276,-18.16297591103397,71,14500,-615.0
278,-17.96232383549816,71,14600,-615.1
281,-18.178212964821306,71,14700,-615.1
283,-18.28729974653313,70,14800,-614.8
285,-18.142947347541167,70,14900,-614.8
286,-18.161688653544854,70,15000,-614.7
288,-18.13685194795676,70,15100,-614.8
289,-18.134832525175636,70,15200,-614.7
290,-17.860885878964122,70,15300,-615.0
291,-17.85284731814469,69,15400,-615.0
293,-17.642686260467503,69,15500,-615.4
295,-17.650397702267586,69,15600,-615.2
298,-17.76834617799308,69,15700,-614.8
300,-17.615196373691226,69,15800,-615.1
302,-17.520443921292564,68,15900,-615.1
305,-17.73957077786203,68,16000,-614.8
308,-17.867090224561327,68,16100,-614.7
310,-17.886810131627268,68,16200,-614.3
313,-17.966985320819887,68,16300,-613.6
313,-17.966985320819887,67,16400,-613.6
314,-17.78694234432653,67,16500,-614.1
315,-17.65260397346451,67,16600,-614.5
317,-17.579557842837165,67,16700,-614.4
317,-17.579557842837165,67,16800,-614.4
319,-17.328058779317274,66,16900,-614.6
321,-17.313341768173245,66,17000,-614.7
322,-17.305039659340686,66,17100,-614.5
323,-17.276995109369793,66,17200,-614.7
325,-17.17445076124612,66,17300,-614.8
327,-17.17509606059895,65,17400,-614.9
327,-17.17509606059895,65,17500,-614.9
329,-16.900298814881573,65,17600,-615.2
331,-16.684999370256868,65,17700,-615.4
333,-16.523952761454154,65,17800,-615.6
333,-16.523952761454154,64,17900,-615.6
334,-16.349367194320607,64,18000,-616.0
335,-16.328421914297884,64,18100,-616.0
337,-16.037361440476847,64,18200,-616.2
338,-15.78284898621693,64,18300,-616.4
339,-15.712842271085053,63,18400,-616.6
339,-15.712842271085053,63,18500,-616.6
340,-15.553306806147507,63,18600,-617.6
342,-15.375286608185254,63,18700,-617.8
344,-15.183974899951155,63,18800,-617.9
345,-15.18016567400181,62,18900,-617.9
346,-15.127936563048415,62,19000,-618.1
347,-14.87538245208694,62,19100,-618.5
347,-14.87538245208694,62,19200,-618.5
348,-14.86185997604449,62,19300,-618.7
349,-14.714629208848827,61,19400,-619.0
350,-14.635925921233554,61,19500,-619.2
352,-14.202841240118481,61,19600,-619.5
355,-14.27350943007512,61,19700,-619.2
356,-14.101061679155258,61,19800,-619.4
358,-14.125528290721816,60,19900,-619.3
360,-14.1580878659108,60,20000,-618.9
363,-14.265487644530138,60,20100,-618.7
363,-14.265487644530138,60,20200,-618.7
364,-13.934322383368134,60,20300,-619.0
365,-13.663368681561714,60,20400,-619.3
367,-13.594144202294443,59,20500,-619.3
370,-13.599215652224975,59,20600,-619.3
370,-13.599215652224975,59,20700,-619.3
372,-13.525779864088696,59,20800,-619.2
373,-13.62134539388257,59,20900,-619.1
373,-13.62134539388257,58,21000,-619.1
374,-13.527321438782238,58,21100,-619.6
376,-13.362237771108555,58,21200,-619.9
376,-13.362237771108555,58,21300,-619.9
377,-13.330828667023574,58,21400,-620.3
378,-13.167920045381413,57,21500,-620.5
379,-13.233374197735534,57,21600,-620.3
381,-12.99895861667243,57,21700,-620.4
383,-12.899272323117781,57,21800,-620.5
385,-12.860075314306561,57,21900,-620.3
386,-12.797756146360337,56,22000,-620.4
387,-12.871838069744157,56,22100,-620.2
389,-12.749613406174204,56,22200,-620.3
389,-12.749613406174204,56,22300,-620.3
391,-12.660219898305295,56,22400,-620.6
392,-12.807685481013415,55,22500,-620.2
394,-12.71921188534258,55,22600,-620.4
396,-12.843599136099165,55,22700,-620.3
398,-12.600799063128017,55,22800,-620.6
398,-12.600799063128017,55,22900,-620.6
398,-12.600799063128017,54,23000,-620.6
400,-12.464399253693005,54,23100,-621.0
400,-12.464399253693005,54,23200,-621.0
400,-12.464399253693005,54,23300,-621.0
401,-12.394123125221661,54,23400,-615.7
401,-12.394123125221661,53,23500,-615.7
403,-12.133249953476945,53,23600,-616.0
403,-12.133249953476945,53,23700,-616.0
404,-12.056449145007646,53,23800,-616.2
405,-11.773246311845762,53,23900,-616.6
405,-11.773246311845762,52,24000,-616.6
405,-11.773246311845762,52,24100,-616.6
406,-11.656619392282712,52,24200,-611.1
407,-11.590027518589082,52,24300,-611.2
408,-11.413258393512715,52,24400,-611.5
408,-11.413258393512715,51,24500,-611.5
408,-11.413258393512715,51,24600,-611.5
409,-11.307321668639338,51,24700,-606.4
410,-11.247415042731756,51,24800,-606.7
410,-11.247415042731756,51,24900,-606.7
410,-11.247415042731756,51,25000,-606.7
411,-11.139497573014664,50,25100,-607.4
413,-10.818336473736956,50,25200,-607.7
413,-10.818336473736956,50,25300,-607.7
414,-10.816211788731346,50,25400,-607.7
414,-10.816211788731346,50,25500,-607.7
415,-10.817260750349819,49,25600,-607.4
416,-10.741413361954804,49,25700,-607.7
417,-10.666066190137913,49,25800,-607.7
419,-10.640526561157541,49,25900,-607.6
419,-10.640526561157541,49,26000,-607.6
419,-10.640526561157541,48,26100,-607.6
420,-10.600733682997854,48,26200,-608.0
420,-10.600733682997854,48,26300,-608.0
420,-10.600733682997854,48,26400,-608.0
421,-10.379327895586364,48,26500,-603.0
421,-10.379327895586364,47,26600,-603.0
421,-10.379327895586364,47,26700,-603.0
424,-10.512462531876226,47,26800,-602.9
425,-10.511986405935941,47,26900,-603.0
426,-10.514434642191913,47,27000,-602.8
426,-10.514434642191913,46,27100,-602.8
426,-10.514434642191913,46,27200,-602.8
428,-10.423297050968797,46,27300,-597.4
428,-10.423297050968797,46,27400,-597.4
430,-10.399204200458325,46,27500,-597.7
431,-10.183097330586804,45,27600,-597.9
431,-10.183097330586804,45,27700,-597.9
432,-10.138088741719512,45,27800,-598.0
434,-10.14015595862619,45,27900,-597.6
434,-10.14015595862619,45,28000,-597.6
434,-10.14015595862619,44,28100,-597.6
435,-10.07662185429713,44,28200,-598.1
435,-10.07662185429713,44,28300,-598.1
435,-10.07662185429713,44,28400,-598.1
436,-10.023937992388825,44,28500,-598.4
437,-9.866448708764425,43,28600,-598.5
437,-9.866448708764425,43,28700,-598.5
437,-9.866448708764425,43,28800,-598.5
438,-9.745821394705418,43,28900,-593.1
439,-9.777774174975217,43,29000,-592.8
440,-9.80211654116869,42,29100,-591.9
441,-9.72841478820298,42,29200,-592.1
442,-9.747019995602543,42,29300,-591.9
442,-9.747019995602543,42,29400,-591.9
442,-9.747019995602543,42,29500,-591.9
443,-9.65644447649923,41,29600,-586.4
443,-9.65644447649923,41,29700,-586.4
444,-9.520257550141713,41,29800,-586.8
444,-9.520257550141713,41,29900,-586.8
445,-9.45292231861294,41,30000,-586.8
445,-9.45292231861294,41,30100,-586.8
446,-9.413633795875308,40,30200,-587.1
447,-9.523403781945735,40,30300,-586.8
447,-9.523403781945735,40,30400,-586.8
449,-9.61373391972944,40,30500,-586.5
452,-9.789822214022703,40,30600,-586.1
453,-9.77880242731901,39,30700,-586.2
453,-9.77880242731901,39,30800,-586.2
453,-9.77880242731901,39,30900,-586.2
456,-9.699838813478577,39,31000,-586.4
456,-9.699838813478577,39,31100,-586.4
458,-9.660594929678252,38,31200,-586.5
458,-9.660594929678252,38,31300,-586.5
459,-9.570204957112482,38,31400,-586.9
459,-9.570204957112482,38,31500,-586.9
459,-9.570204957112482,38,31600,-586.9
460,-9.448748079905197,37,31700,-581.4
460,-9.448748079905197,37,31800,-581.4
461,-9.12210642737983,37,31900,-581.8
462,-8.94992764875293,37,32000,-581.9
464,-9.084493640668747,37,32100,-581.7
465,-9.086464644671254,36,32200,-581.6
465,-9.086464644671254,36,32300,-581.6
466,-9.060922663216392,36,32400,-581.6
467,-8.862978966509411,36,32500,-582.1
469,-8.8807343844608,36,32600,-582.0
470,-8.687586070544233,35,32700,-582.0
470,-8.687586070544233,35,32800,-582.0
470,-8.687586070544233,35,32900,-582.0
471,-8.671863349756507,35,33000,-582.0
472,-8.649686747418036,35,33100,-582.0
473,-8.479777457505,34,33200,-582.2
473,-8.479777457505,34,33300,-582.2
474,-8.481341998700874,34,33400,-582.0
474,-8.481341998700874,34,33500,-582.0
475,-8.43532442366807,34,33600,-582.3
475,-8.43532442366807,33,33700,-582.3
475,-8.43532442366807,33,33800,-582.3
476,-8.2775710154126,33,33900,-582.6
477,-8.280808273005244,33,34000,-582.2
478,-8.355282128587854,33,34100,-582.0
478,-8.355282128587854,32,34200,-582.0
479,-8.261291162942324,32,34300,-582.2
479,-8.261291162942324,32,34400,-582.2
480,-8.242498434339518,32,34500,-582.3
482,-8.108779218490588,32,34600,-582.4
482,-8.108779218490588,31,34700,-582.4
482,-8.108779218490588,31,34800,-582.4
483,-8.050127260291141,31,34900,-582.7
484,-7.9817997541730765,31,35000,-582.7
485,-7.9100569353178285,31,35100,-583.1
485,-7.9100569353178285,31,35200,-583.1
487,-7.835941186509308,30,35300,-583.2
487,-7.835941186509308,30,35400,-583.2
487,-7.835941186509308,30,35500,-583.2
488,-7.79191721018369,30,35600,-583.4
489,-7.708825203658647,30,35700,-583.4
