steps,mean 100 episode reward per step,episodes,% time spent exploring,mean 100 episode reward
441300,-0.04846916731446604,3116,2,-3.8
441400,-0.04835904419074966,3117,2,-3.7
441500,-0.04835904419074966,3117,2,-3.7
441600,-0.04840993719196836,3118,2,-3.8
441700,-0.04840993719196836,3118,2,-3.8
441800,-0.046520901759583726,3119,2,-3.7
441900,-0.046520901759583726,3119,2,-3.7
442000,-0.045851377266869026,3121,2,-3.7
442100,-0.045851377266869026,3121,2,-3.7
442200,-0.04526160501283322,3122,2,-3.6
442300,-0.04526160501283322,3122,2,-3.6
442400,-0.04513918130673814,3123,2,-3.6
442500,-0.045531988799903375,3124,2,-3.6
442600,-0.04622843684559567,3125,2,-3.6
442700,-0.04622843684559567,3125,2,-3.6
442800,-0.04582681760064214,3126,2,-3.6
442900,-0.04582681760064214,3126,2,-3.6
443000,-0.04642425117689262,3127,2,-3.7
443100,-0.04642425117689262,3127,2,-3.7
443200,-0.046424251176891806,3128,2,-3.7
443300,-0.04673866734494973,3129,2,-3.7
443400,-0.04673866734494973,3129,2,-3.7
443500,-0.04625769019195663,3130,2,-3.6
443600,-0.045457968485011664,3131,2,-3.5
443700,-0.045457968485011664,3131,2,-3.5
443800,-0.043858564972895774,3132,2,-3.4
443900,-0.04442351317682415,3133,2,-3.5
444000,-0.04442351317682415,3133,2,-3.5
444100,-0.04373251598762201,3134,2,-3.4
444200,-0.043656763704044366,3135,2,-3.4
444300,-0.043656763704044366,3135,2,-3.4
444400,-0.04112509123832767,3136,2,-3.3
444500,-0.04266850568616493,3137,2,-3.5
444600,-0.04266850568616493,3137,2,-3.5
444700,-0.0422861295083366,3138,2,-3.4
444800,-0.0422861295083366,3138,2,-3.4
444900,-0.042284829250673936,3139,2,-3.4
445000,-0.04233435087018661,3140,2,-3.4
445100,-0.04292025816231167,3141,2,-3.5
445200,-0.04292025816231167,3141,2,-3.5
445300,-0.04148060504680268,3142,2,-3.4
445400,-0.04380138836703585,3144,2,-3.4
445500,-0.04621439841655219,3146,2,-3.6
445600,-0.04967762859850672,3149,2,-3.7
445700,-0.04967762859850672,3149,2,-3.7
445800,-0.04935497640273722,3150,2,-3.6
445900,-0.04935497640273722,3150,2,-3.6
446000,-0.049358706448580786,3151,2,-3.6
446100,-0.049358706448580786,3151,2,-3.6
446200,-0.0500966440273732,3153,2,-3.6
446300,-0.0500966440273732,3153,2,-3.6
446400,-0.05058286966218597,3154,2,-3.7
446500,-0.05058286966218597,3154,2,-3.7
446600,-0.04981676932785992,3155,2,-3.7
446700,-0.04981676932785992,3155,2,-3.7
446800,-0.05039784690803894,3156,2,-3.8
446900,-0.05142917160128253,3157,2,-4.0
447000,-0.0518450718540065,3158,2,-4.0
447100,-0.0518450718540065,3158,2,-4.0
447200,-0.05184849935517227,3160,2,-3.9
447300,-0.05549326949667784,3162,2,-4.1
447400,-0.057053598257589294,3163,2,-4.2
447500,-0.057053598257589294,3163,2,-4.2
447600,-0.055863635213384964,3165,2,-4.0
447700,-0.05658170851785496,3166,2,-4.1
447800,-0.056162259920036615,3167,2,-4.0
447900,-0.056162259920036615,3167,2,-4.0
448000,-0.0559733920793047,3168,2,-4.0
448100,-0.0559733920793047,3168,2,-4.0
448200,-0.05548877877700323,3169,2,-4.0
448300,-0.05548877877700323,3169,2,-4.0
448400,-0.0555062144243597,3170,2,-4.0
448500,-0.055449594017761956,3171,2,-3.9
448600,-0.055449594017761956,3171,2,-3.9
448700,-0.055169910194099565,3172,2,-3.9
448800,-0.055169910194099565,3172,2,-3.9
448900,-0.05617359525491307,3174,2,-3.9
449000,-0.058191083944994414,3175,2,-4.0
449100,-0.058191083944994414,3175,2,-4.0
449200,-0.05759077886602377,3176,2,-4.0
449300,-0.05759077886602377,3176,2,-4.0
449400,-0.05709469936752965,3177,2,-3.9
449500,-0.06010514431369847,3179,2,-4.1
449600,-0.06201284461419715,3180,2,-4.2
449700,-0.06201284461419715,3180,2,-4.2
449800,-0.0631323334078084,3182,2,-4.2
449900,-0.06381934325671473,3183,2,-4.2
450000,-0.06381934325671473,3183,2,-4.2
450100,-0.06327195522553711,3184,2,-4.1
450200,-0.06327195522553711,3184,2,-4.1
450300,-0.06188278030485428,3185,2,-4.0
450400,-0.06188278030485428,3185,2,-4.0
450500,-0.062267012642215167,3186,2,-4.1
450600,-0.06344345053640692,3187,2,-4.2
450700,-0.06344345053640692,3187,2,-4.2
450800,-0.06281342840826254,3188,2,-4.1
450900,-0.06281342840826254,3188,2,-4.1
451000,-0.06274450702642667,3189,2,-4.1
451100,-0.06274450702642667,3189,2,-4.1
451200,-0.06239578224629061,3190,2,-4.0
451300,-0.06239578224629061,3190,2,-4.0
451400,-0.06176078193178191,3191,2,-3.9
451500,-0.06176078193178191,3191,2,-3.9
451600,-0.05969576495152019,3192,2,-3.8
451700,-0.05969576495152019,3192,2,-3.8
451800,-0.06003894281602412,3193,2,-3.9
451900,-0.06003894281602412,3193,2,-3.9
452000,-0.06039434233198727,3194,2,-3.9
452100,-0.05882750622617951,3195,2,-3.9
452200,-0.05882750622617951,3195,2,-3.9
452300,-0.05862208533571016,3196,2,-3.9
452400,-0.059120173194437894,3197,2,-3.9
452500,-0.059242196797325716,3198,2,-3.9
452600,-0.059242196797325716,3198,2,-3.9
452700,-0.0594002048929833,3200,2,-3.9
452800,-0.0594002048929833,3200,2,-3.9
452900,-0.05823869594547301,3201,2,-3.9
453000,-0.05888802051077642,3202,2,-3.8
453100,-0.05888802051077642,3202,2,-3.8
453200,-0.05852278659905343,3203,2,-3.8
453300,-0.05852278659905343,3203,2,-3.8
453400,-0.058954407148715464,3204,2,-3.9
453500,-0.058954407148715464,3204,2,-3.9
453600,-0.059795844486095505,3206,2,-3.7
453700,-0.05835408629808029,3207,2,-3.6
453800,-0.059592036844777214,3208,2,-3.6
453900,-0.059592036844777214,3208,2,-3.6
454000,-0.0604904808023146,3209,2,-3.8
454100,-0.059797374546305224,3210,2,-3.8
454200,-0.05938758650211309,3211,2,-3.7
454300,-0.05817819921021278,3212,2,-3.6
454400,-0.05817819921021278,3212,2,-3.6
454500,-0.058123341955747164,3213,2,-3.6
454600,-0.058759251618543534,3214,2,-3.6
454700,-0.058759251618543534,3214,2,-3.6
454800,-0.05734928714369521,3215,2,-3.6
454900,-0.05734928714369521,3215,2,-3.6
455000,-0.056385337563101504,3216,2,-3.5
455100,-0.0571144512225394,3217,2,-3.6
455200,-0.0571144512225394,3217,2,-3.6
455300,-0.05712638817523813,3218,2,-3.6
455400,-0.05712638817523813,3218,2,-3.6
455500,-0.057239597132482986,3219,2,-3.6
455600,-0.05785428124613036,3220,2,-3.7
455700,-0.05716918868241447,3221,2,-3.7
455800,-0.05716918868241447,3221,2,-3.7
455900,-0.057169188674624574,3222,2,-3.7
456000,-0.057169188674624574,3222,2,-3.7
456100,-0.057186323928897186,3223,2,-3.7
456200,-0.057186323928897186,3223,2,-3.7
456300,-0.05717219618483161,3224,2,-3.8
456400,-0.05549288856935762,3225,2,-3.7
456500,-0.05549288856935762,3225,2,-3.7
456600,-0.05539351557872232,3226,2,-3.7
456700,-0.05539351557872232,3226,2,-3.7
456800,-0.05622531104693852,3227,2,-3.9
456900,-0.05622531104693852,3227,2,-3.9
457000,-0.05624896969965802,3228,2,-3.9
457100,-0.056488018919449115,3229,2,-3.9
457200,-0.056488018919449115,3229,2,-3.9
457300,-0.05670189945449886,3230,2,-3.9
457400,-0.05670189945449886,3230,2,-3.9
457500,-0.05650501822327982,3231,2,-3.9
457600,-0.05656114218522319,3232,2,-3.9
457700,-0.05656114218522319,3232,2,-3.9
457800,-0.05607486753031367,3233,2,-3.9
457900,-0.05607486753031367,3233,2,-3.9
458000,-0.056417788241405385,3234,2,-3.9
458100,-0.056417788241405385,3234,2,-3.9
458200,-0.056025696601107955,3235,2,-3.9
458300,-0.05758216062575519,3236,2,-3.9
458400,-0.05691983234505435,3237,2,-3.9
458500,-0.05691983234505435,3237,2,-3.9
458600,-0.05698114730145221,3238,2,-3.9
458700,-0.05698114730145221,3238,2,-3.9
458800,-0.0591667753421324,3240,2,-4.0
458900,-0.0591667753421324,3240,2,-4.0
459000,-0.05844662031173115,3241,2,-4.0
459100,-0.05844662031173115,3241,2,-4.0
459200,-0.058465060534182,3242,2,-4.0
459300,-0.058465060534182,3242,2,-4.0
459400,-0.05723010063188433,3244,2,-4.0
459500,-0.05770647543925823,3245,2,-4.0
459600,-0.057160958492447386,3246,2,-4.1
459700,-0.057160958492447386,3246,2,-4.1
459800,-0.0554322728146086,3247,2,-4.0
459900,-0.0554322728146086,3247,2,-4.0
460000,-0.05280841617074396,3248,2,-3.8
460100,-0.05274120725413311,3249,2,-3.8
460200,-0.05274120725413311,3249,2,-3.8
460300,-0.05258737262976153,3250,2,-3.8
460400,-0.05258737262976153,3250,2,-3.8
460500,-0.05252404439564613,3251,2,-3.8
460600,-0.05252404439564613,3251,2,-3.8
460700,-0.05268189674672774,3252,2,-3.8
460800,-0.05268189674672774,3252,2,-3.8
460900,-0.05091399161157868,3253,2,-3.8
461000,-0.05091399161157868,3253,2,-3.8
461100,-0.051028549626504625,3254,2,-3.8
461200,-0.051028549626504625,3254,2,-3.8
461300,-0.050829060053246077,3255,2,-3.8
461400,-0.050346027628240406,3256,2,-3.7
461500,-0.05000346947787803,3257,2,-3.6
461600,-0.04857112520666633,3258,2,-3.6
461700,-0.04857112520666633,3258,2,-3.6
461800,-0.04905027814509602,3259,2,-3.6
461900,-0.04832741555579994,3261,2,-3.6
462000,-0.04832741555579994,3261,2,-3.6
462100,-0.04691381379395155,3262,2,-3.6
462200,-0.04691381379395155,3262,2,-3.6
462300,-0.04525276518942021,3263,2,-3.5
462400,-0.045730157063723194,3264,2,-3.5
462500,-0.045302244076068865,3265,2,-3.6
462600,-0.045302244076068865,3265,2,-3.6
462700,-0.044533349445781065,3266,2,-3.5
462800,-0.044533349445781065,3266,2,-3.5
462900,-0.043905667506022844,3267,2,-3.4
463000,-0.043905667506022844,3267,2,-3.4
463100,-0.043727900846943536,3268,2,-3.4
463200,-0.046123611881420265,3270,2,-3.5
463300,-0.046123611881420265,3270,2,-3.5
463400,-0.04573259237318623,3271,2,-3.5
463500,-0.04573259237318623,3271,2,-3.5
463600,-0.04731324463514855,3273,2,-3.5
463700,-0.047367942138320546,3274,2,-3.5
463800,-0.04611955910097632,3275,2,-3.5
463900,-0.04611955910097632,3275,2,-3.5
464000,-0.04602028839434394,3276,2,-3.5
464100,-0.046723919505906784,3277,2,-3.6
464200,-0.046723919505906784,3277,2,-3.6
464300,-0.04602708754594013,3279,2,-3.5
464400,-0.04602708754594013,3279,2,-3.5
464500,-0.04384648812159699,3280,2,-3.4
464600,-0.04384648812159699,3280,2,-3.4
464700,-0.04359274166896937,3281,2,-3.3
464800,-0.04254574421035888,3282,2,-3.3
464900,-0.04254574421035888,3282,2,-3.3
465000,-0.041711615834459155,3283,2,-3.3
465100,-0.041711615834459155,3283,2,-3.3
465200,-0.0418794486627434,3284,2,-3.3
465300,-0.0418794486627434,3284,2,-3.3
465400,-0.04210922130344902,3285,2,-3.3
465500,-0.04190750239187903,3286,2,-3.3
465600,-0.04190750239187903,3286,2,-3.3
465700,-0.040713100948459466,3287,2,-3.1
465800,-0.04211096277267246,3288,2,-3.2
465900,-0.04211096277267246,3288,2,-3.2
466000,-0.04256341634752561,3290,2,-3.2
466100,-0.04256341634752561,3290,2,-3.2
466200,-0.04301131802214013,3291,2,-3.3
466300,-0.04503353644735052,3292,2,-3.4
466400,-0.045273072301527426,3293,2,-3.4
466500,-0.04592841384835859,3294,2,-3.5
466600,-0.04573202834258644,3295,2,-3.4
466700,-0.04573202834258644,3295,2,-3.4
466800,-0.0458386457093604,3296,2,-3.5
466900,-0.0458386457093604,3296,2,-3.5
467000,-0.045357900255361815,3297,2,-3.4
467100,-0.045357900255361815,3297,2,-3.4
467200,-0.04424824011401048,3298,2,-3.3
467300,-0.04424824011401048,3298,2,-3.3
467400,-0.044289922049344434,3299,2,-3.4
467500,-0.04476739806177628,3300,2,-3.4
467600,-0.04476739806177628,3300,2,-3.4
467700,-0.0443297189861249,3301,2,-3.3
467800,-0.0443297189861249,3301,2,-3.3
467900,-0.04273427139623075,3302,2,-3.2
468000,-0.04273427139623075,3302,2,-3.2
468100,-0.041394928218077116,3303,2,-3.0
468200,-0.04169006929489476,3304,2,-2.9
468300,-0.04169006929489476,3304,2,-2.9
468400,-0.041746836265126694,3306,2,-3.1
468500,-0.04300138106921189,3307,2,-3.3
468600,-0.04300138106921189,3307,2,-3.3
468700,-0.04176549577199559,3308,2,-3.2
468800,-0.04176549577199559,3308,2,-3.2
468900,-0.04130892096022758,3309,2,-3.1
469000,-0.04130892096022758,3309,2,-3.1
469100,-0.04087158199026095,3310,2,-3.1
469200,-0.040693223627542394,3311,2,-3.1
469300,-0.0414705948903073,3312,2,-3.1
469400,-0.0414705948903073,3312,2,-3.1
469500,-0.041475149846452085,3313,2,-3.1
469600,-0.041475149846452085,3313,2,-3.1
469700,-0.040902444878121384,3314,2,-3.1
469800,-0.040902444878121384,3314,2,-3.1
469900,-0.04129367491193956,3315,2,-3.2
470000,-0.041981764046909384,3316,2,-3.3
470100,-0.044465818700189716,3318,2,-3.3
470200,-0.044465818700189716,3318,2,-3.3
470300,-0.04441578750271273,3319,2,-3.3
470400,-0.04441578750271273,3319,2,-3.3
470500,-0.0448870394539979,3321,2,-3.2
470600,-0.0448870394539979,3321,2,-3.2
470700,-0.045330571722692815,3322,2,-3.3
470800,-0.045330571722692815,3322,2,-3.3
470900,-0.045676004220072286,3323,2,-3.3
471000,-0.04575829750590282,3324,2,-3.3
471100,-0.04575829750590282,3324,2,-3.3
471200,-0.045219686173626705,3325,2,-3.3
471300,-0.045219686173626705,3325,2,-3.3
471400,-0.04531905916314931,3326,2,-3.3
471500,-0.04531905916314931,3326,2,-3.3
471600,-0.04541489437634334,3327,2,-3.3
471700,-0.04598158970864,3328,2,-3.4
471800,-0.04598158970864,3328,2,-3.4
471900,-0.04509233649248146,3329,2,-3.3
472000,-0.04509233649248146,3329,2,-3.3
472100,-0.04491027320906687,3330,2,-3.3
472200,-0.04491027320906687,3330,2,-3.3
472300,-0.04465116476430131,3331,2,-3.2
472400,-0.04465116476430131,3331,2,-3.2
472500,-0.044549459270268044,3332,2,-3.2
472600,-0.045257115615404804,3333,2,-3.2
472700,-0.045257115615404804,3333,2,-3.2
472800,-0.044914194904313025,3334,2,-3.2
472900,-0.044914194904313025,3334,2,-3.2
473000,-0.04492319655013062,3335,2,-3.2
473100,-0.04492319655013062,3335,2,-3.2
473200,-0.0435600967734233,3336,2,-3.2
473300,-0.04357185352297898,3337,2,-3.2
473400,-0.04357185352297898,3337,2,-3.2
473500,-0.04356965161197298,3338,2,-3.2
473600,-0.04356965161197298,3338,2,-3.2
473700,-0.04350620134492203,3339,2,-3.2
473800,-0.04350620134492203,3339,2,-3.2
473900,-0.04185461433144341,3340,2,-3.2
474000,-0.04085423324301287,3341,2,-3.0
474100,-0.04085423324301287,3341,2,-3.0
474200,-0.040899205420379274,3342,2,-3.0
474300,-0.040899205420379274,3342,2,-3.0
474400,-0.0414163087103425,3343,2,-3.0
474500,-0.040723420527387706,3344,2,-3.1
474600,-0.040723420527387706,3344,2,-3.1
474700,-0.03935953512237534,3345,2,-2.9
474800,-0.03935953512237534,3345,2,-2.9
474900,-0.03824198719528029,3346,2,-2.8
475000,-0.03824198719528029,3346,2,-2.8
475100,-0.03823133518988882,3347,2,-2.8
475200,-0.03823133518988882,3347,2,-2.8
475300,-0.03884739107466742,3348,2,-2.9
475400,-0.03884739107466742,3348,2,-2.9
475500,-0.03776607757210848,3349,2,-2.9
475600,-0.03776607757210848,3349,2,-2.9
475700,-0.03788454794898346,3350,2,-2.9
475800,-0.03788454794898346,3350,2,-2.9
475900,-0.03795580776628305,3351,2,-3.0
476000,-0.03795580776628305,3351,2,-3.0
476100,-0.03794457133423026,3352,2,-3.0
476200,-0.03794457133423026,3352,2,-3.0
476300,-0.037980784497524865,3353,2,-3.0
476400,-0.03853839337850231,3354,2,-3.0
476500,-0.038556383115237666,3355,2,-3.0
476600,-0.038556383115237666,3355,2,-3.0
476700,-0.03827791117780041,3356,2,-2.9
476800,-0.03827791117780041,3356,2,-2.9
476900,-0.038129845930804145,3357,2,-2.9
477000,-0.03818747783574375,3358,2,-2.9
477100,-0.039159100704957386,3359,2,-2.9
477200,-0.039159100704957386,3359,2,-2.9
477300,-0.03879623672386122,3360,2,-2.9
477400,-0.03879623672386122,3360,2,-2.9
477500,-0.03764783324050711,3362,2,-2.8
477600,-0.03764783324050711,3362,2,-2.8
477700,-0.03763823251851847,3363,2,-2.8
477800,-0.03763823251851847,3363,2,-2.8
477900,-0.03782809858414791,3364,2,-2.9
478000,-0.03782809858414791,3364,2,-2.9
478100,-0.03665580908763435,3365,2,-2.8
478200,-0.03665580908763435,3365,2,-2.8
478300,-0.03735812548861343,3367,2,-2.8
478400,-0.038813465461941955,3368,2,-2.9
478500,-0.038813465461941955,3368,2,-2.9
478600,-0.03824827710383179,3370,2,-2.8
478700,-0.03824827710383179,3370,2,-2.8
478800,-0.03847320952248559,3371,2,-2.9
478900,-0.039537761429072275,3372,2,-2.9
479000,-0.039537761429072275,3372,2,-2.9
479100,-0.03772218367474022,3373,2,-2.9
479200,-0.03772218367474022,3373,2,-2.9
479300,-0.0363152835157949,3374,2,-2.8
479400,-0.0363152835157949,3374,2,-2.8
479500,-0.035546177863178846,3375,2,-2.7
479600,-0.03614044757038942,3376,2,-2.8
479700,-0.035318494204754705,3377,2,-2.7
479800,-0.035318494204754705,3377,2,-2.7
479900,-0.03514618151747886,3378,2,-2.7
480000,-0.03514618151747886,3378,2,-2.7
480100,-0.03336119201109059,3379,2,-2.6
480200,-0.03336119201109059,3379,2,-2.6
480300,-0.03336996358196071,3380,2,-2.6
480400,-0.03336996358196071,3380,2,-2.6
480500,-0.03362371005113025,3381,2,-2.7
480600,-0.03362371005113025,3381,2,-2.7
480700,-0.03257936397578721,3382,2,-2.6
480800,-0.03257936397578721,3382,2,-2.6
480900,-0.03372905425673405,3384,2,-2.7
481000,-0.03372905425673405,3384,2,-2.7
481100,-0.03519630636726894,3386,2,-2.7
481200,-0.03519630636726894,3386,2,-2.7
481300,-0.0353695245070072,3387,2,-2.7
481400,-0.0353695245070072,3387,2,-2.7
481500,-0.03386579568424995,3388,2,-2.6
481600,-0.03386579568424995,3388,2,-2.6
481700,-0.03426984831271211,3389,2,-2.7
481800,-0.03426984831271211,3389,2,-2.7
481900,-0.03367872092189826,3390,2,-2.6
482000,-0.03367872092189826,3390,2,-2.6
482100,-0.03340199376002904,3391,2,-2.6
482200,-0.03340199376002904,3391,2,-2.6
482300,-0.03223686110868134,3393,2,-2.5
482400,-0.03223686110868134,3393,2,-2.5
482500,-0.03313032116774188,3395,2,-2.5
482600,-0.03313032116774188,3395,2,-2.5
482700,-0.032907287159521625,3396,2,-2.5
482800,-0.03386729306125617,3397,2,-2.5
482900,-0.03450761261926193,3398,2,-2.6
483000,-0.03450761261926193,3398,2,-2.6
483100,-0.03470762338404539,3399,2,-2.6
483200,-0.03404119373767876,3400,2,-2.6
483300,-0.03584932657396021,3401,2,-2.7
483400,-0.03584932657396021,3401,2,-2.7
483500,-0.03587235813564913,3402,2,-2.7
483600,-0.03764028626760618,3403,2,-3.0
483700,-0.03764028626760618,3403,2,-3.0
483800,-0.03679863038613485,3404,2,-3.0
483900,-0.03679863038613485,3404,2,-3.0
484000,-0.036649333388088005,3405,2,-2.9
484100,-0.03688456583682478,3406,2,-3.0
484200,-0.03688456583682478,3406,2,-3.0
484300,-0.03633906939314628,3407,2,-2.9
484400,-0.03690935130545442,3408,2,-3.0
484500,-0.03791697705439736,3409,2,-3.0
484600,-0.03791697705439736,3409,2,-3.0
484700,-0.03781733361007254,3410,2,-3.0
484800,-0.03781733361007254,3410,2,-3.0
484900,-0.037620326479825834,3411,2,-3.0
485000,-0.03765624696113354,3412,2,-3.0
485100,-0.03823247925045775,3413,2,-3.0
485200,-0.03823247925045775,3413,2,-3.0
485300,-0.03842623866193238,3414,2,-3.1
485400,-0.03842623866193238,3414,2,-3.1
485500,-0.03802562865880795,3415,2,-3.0
485600,-0.03802562865880795,3415,2,-3.0
485700,-0.037610499142544766,3416,2,-3.0
485800,-0.037610499142544766,3416,2,-3.0
485900,-0.0358441962348333,3417,2,-2.9
486000,-0.03484675322844236,3418,2,-2.9
486100,-0.03577721032604387,3419,2,-3.0
486200,-0.03577721032604387,3419,2,-3.0
486300,-0.03578638181147888,3420,2,-3.0
486400,-0.03578638181147888,3420,2,-3.0
486500,-0.03424854984242209,3421,2,-2.9
486600,-0.03424854984242209,3421,2,-2.9
486700,-0.03381381517323048,3422,2,-2.9
486800,-0.03465885932838591,3423,2,-2.9
486900,-0.03465885932838591,3423,2,-2.9
487000,-0.033844893683334334,3424,2,-2.8
487100,-0.033844893683334334,3424,2,-2.8
487200,-0.03390168607038011,3425,2,-2.8
487300,-0.03433132082786666,3426,2,-2.9
487400,-0.03433132082786666,3426,2,-2.9
487500,-0.03433822568045366,3427,2,-2.9
487600,-0.036376830370059884,3428,2,-3.0
487700,-0.036376830370059884,3428,2,-3.0
487800,-0.03644376583445612,3429,2,-3.0
487900,-0.037295229398574874,3430,2,-3.0
488000,-0.037295229398574874,3430,2,-3.0
488100,-0.037379241809992525,3431,2,-3.0
488200,-0.03802717603112563,3432,2,-3.1
488300,-0.03802717603112563,3432,2,-3.1
488400,-0.03721009628962644,3433,2,-3.1
488500,-0.03721009628962644,3433,2,-3.1
488600,-0.0372100962896265,3434,2,-3.1
488700,-0.0372100962896265,3434,2,-3.1
488800,-0.03721056476455107,3435,2,-3.1
488900,-0.03721056476455107,3435,2,-3.1
489000,-0.03683849704562027,3436,2,-3.0
489100,-0.03639000393156961,3437,2,-2.9
489200,-0.03639000393156961,3437,2,-2.9
489300,-0.03631736131954372,3438,2,-2.9
489400,-0.036326631594907975,3439,2,-2.9
489500,-0.036326631594907975,3439,2,-2.9
489600,-0.0367071224783264,3440,2,-3.0
489700,-0.0367071224783264,3440,2,-3.0
489800,-0.037415856078890496,3441,2,-3.1
489900,-0.037415856078890496,3441,2,-3.1
490000,-0.03825385851453425,3443,2,-3.1
490100,-0.03825385851453425,3443,2,-3.1
490200,-0.03753117883814271,3444,2,-3.0
490300,-0.03845935082048806,3445,2,-3.1
490400,-0.03845935082048806,3445,2,-3.1
490500,-0.03756105480934407,3446,2,-2.9
490600,-0.03781595900090076,3447,2,-3.0
490700,-0.03781595900090076,3447,2,-3.0
490800,-0.03818607487446255,3448,2,-3.0
490900,-0.03818607487446255,3448,2,-3.0
491000,-0.037900614923347294,3449,2,-3.0
491100,-0.037900614923347294,3449,2,-3.0
491200,-0.037923066155461635,3450,2,-3.0
491300,-0.037923066155461635,3450,2,-3.0
491400,-0.037923171482354204,3451,2,-3.0
491500,-0.037923171482354204,3451,2,-3.0
491600,-0.037898691048513455,3452,2,-3.0
491700,-0.03860840613160835,3453,2,-3.0
491800,-0.03860840613160835,3453,2,-3.0
491900,-0.037794500265658046,3454,2,-3.0
492000,-0.03849357938266752,3455,2,-3.0
492100,-0.03849357938266752,3455,2,-3.0
492200,-0.03866539144213928,3456,2,-3.0
492300,-0.039095774704068276,3457,2,-3.1
492400,-0.039095774704068276,3457,2,-3.1
492500,-0.03880545233691593,3458,2,-3.0
